48,4,"제법 잘하는데? 연계가 아주 좋았어.
자, 보너스도 넣었어. 받아!"
49,4,"어휴, 그렇게 재촉하지 마.
가방이 가득 찼잖아.
보상을 받아도 넣을 곳이 없는 거 아냐?"
50,4,"어휴, 그렇게 재촉하지 마.
보상은 지금 나눠주는 중이니까 조금만 기다려."
51,4,"진정하고, 침착하게 동료를 기다려!"
60,4,"내 이름은 티로로, 모험가 길드원이야.
혼자 힘으로는 해결할 수 없는 특수 임무를
'길드 작전'으로 발행하고 있지."
61,4,"응? '길드 작전'은 처음이야?
이건 여러 명이 힘을 합쳐 달성하는
특수 임무를 말해."
62,4,"어려운 일만 모아놓은 거라
너희 모험가들의 협동 능력이
시험대에 오르게 될 거야."
63,4,"물론 임무만 달성하면 보상은 넉넉하지.
특히 임무를 처음 달성한 경우에는
보너스까지 붙어."
64,4,"내 이름은 티로로, 모험가 길드원이야.
혼자 힘으로는 해결할 수 없는 특수 임무를
'길드 작전'으로 발행하고 있지."
65,4,"하지만 네 실력으론 힘들겠는걸.
내가 발행하는 임무를 맡고 싶다면
경험을 더 쌓아야 해."
66,4,"임무 중에 무슨 일이야?
설마 임무를 포기하고 돌아가려고?"
67,4,"정말 잘했어.
보상을 잔뜩 줘야겠는걸."
68,4,"잘했어, 정말 훌륭해!
이번에는 특별히 보너스도 얹어줄게.
축하해!"
69,4,"앗, 잠깐. 보상을 받으려면
가방 정리 좀 하고 와."
70,4,"앗, 잠깐. 보상은 지금 나눠주는 중이야.
얌전히 기다려줄래?"
71,4,"우리 편이 다 도착하면 작전을 시작할게!"
80,4,"슈우우…… 슈우우…… 맞고 있다 우리 편!
연다 열쇠! 연다 문! 도와준다 도와준다!"
81,4,"열었다 열쇠 열었다 문! 빠르게 도와준다 도와준다!"
82,0,""
100,4,"나는 시도니아, 모험가 길드의 일원이지.
홀로 도전하기는 어려운 특수 임무
'길드 작전'을 통괄하고 있어."
101,4,"길드 작전' 임무는 처음이야?
이건 모험가들의 협동이 반드시 필요한
특수 임무지."
102,4,"쉽지 않은 임무가 많아서
동료들과 협력하고 호흡을 맞춰야
달성할 수 있어."
103,4,"물론 임무를 달성하면 보상은 그만큼 주지.
그리고 임무에 처음 성공하면
추가 보너스도 줄 거고."
104,4,"나는 시도니아, 모험가 길드의 일원이지.
홀로 도전하기는 어려운 특수 임무
'길드 작전'을 통괄하고 있어."
105,4,"하지만 넌 아직 모험가로서 좀 부족해 보이는데?
임무를 받고 싶다면 좀 더 실력을 갈고닦아야겠어."
106,4,"임무 중에 무슨 일이야?
전투를 포기하고 돌아가려고?"
107,4,"제법 잘하잖아?
자, 여기. 보상이야."
108,4,"아주 잘했어!
이번엔 특별히 보너스를 듬뿍 얹어줄게."
109,4,"음? 가방에 빈자리가 없는데?
이래서야 보상을 주고 싶어도 못 주잖아."
110,4,"가만히 좀 있어.
다 같이 보상을 받을 때까지 기다리라고."
111,4,"동료가 모두 모일 때까지 기다려."
120,4,"내 이름은 아킴발트.
모험가 여러 명이 함께 참가하는 임무 '길드 작전'을
통괄하는 특무대장 중 한 명이다."
121,4,"혹시 '길드 작전'을 받는 건 처음인가?
이건 달성에 여러 강자가 힘을 모아야 하는 특수 임무다."
122,4,"혼자서는 달성할 수 없는 임무라는 걸 명심해라.
임무에 성공하기 위해 부대원 간의 연계가
얼마나 중요한지 몸으로 깨닫게 될 것이다."
123,4,"물론 임무를 달성하면 많은 보상을 얻을 수 있지.
그리고 임무를 처음 해결했을 때는 추가 보상을 주겠다."
124,4,"내 이름은 아킴발트.
모험가 여러 명이 함께 참가하는 임무 '길드 작전'을
통괄하는 특무대장 중 한 명이다."
125,4,"네놈 실력으로는 절대
이 지역에서 나오는 임무를 달성할 수 없다.
남 부럽지 않은 강자가 된 다음에 다시 와라."
126,4,"임무 중에 잡담이라니, 여유가 넘치는군.
설마 임무를 포기하고 돌아갈 셈이냐?"
127,4,"훌륭한 연계였다.
자, 보상을 주지."
128,4,"정말 훌륭한 연계였다!
네놈들의 승리를 축하하며 보상은 특별히 신경 쓰지!"
129,4,"전투는 잘하면서 짐 정리는 영 엉망이군.
보상을 줄 수가 없지 않나. 어서 가방을 정리해."
130,4,"전원에게 보상을 나눠주는 중이다…….
얌전히 기다려라."
131,4,"부대원이 전부 모일 때까지 전투태세로 대기하라!"
132,4,"네놈 실력은 잘 알겠다.
좋아, 그렇다면 다음 시련을 내도록 하지."
133,4,"정말 훌륭한 전투였다!
자, 다음 시련장으로 가라!"
134,4,"자, 때가 왔다……."
135,4,"외눈족과의 결투……
투기장 관중들에게 인기 있는 시합이지.
자, 놈을 쓰러뜨려라!"
136,4,"외눈족을 쓰러뜨리다니
꽤 하는군!"
137,4,"드디어 여기까지 왔나.
다음 시련은 카토블레파스와 싸우는 전투다!
놈은 마안을 가졌으니 조심하도록."
138,4,"카토블레파스를 상대로 조금도 위축되지 않다니……
우리 검투사들이 보고 배웠으면 좋겠군."
139,4,"모험가가 여기까지 오다니 정말 대단하군!
하지만 다음은 숙련자들과 벌이는 난투다!
마지막까지 방심하지 마라!"
140,4,"정말 놀라운 일이군!
나도 고전하는 실력자들을!
격렬한 전투를 보고나니 내 피도 끓어오르는 것 같아!"
141,4,"제2수련구획의 시작 위치로 이동하시겠습니까?"
142,4,"제3수련구획의 시작 위치로 이동하시겠습니까?"
143,4,"환영한다, 환영한다, 인간 용사여.
구름의 제단에 <Sheet(EventItem,2001568,0)/><13>FF15022811FF0A4576656E744974656DF61E8AA00103FF04EBA5BCFF04EC9D84</13> 바치고 기도하려무나.
바람에 몸을 맡기고, 물로 몸을 정화한 다음, 신전으로 가려무나."
144,4,"준비가 끝났으면 훈련을 시작하겠다."
145,4,"자, 이번 훈련의 보상을 받아!
배운 내용을 잊지 말고 실전에 활용하도록."
146,4,"오, 준비됐어?
그럼 훈련 시작해도 되지?"
147,4,"자, 훈련을 시작하죠…….
준비되셨나요?"
148,4,"음? 무슨 일이냐…… 훈련에 복귀해라.
아니면 여기서 그만둘 테냐?"
149,4,"어, 아직 훈련 중인데.
아니면…… 훈련을 그만두고 싶어?"
150,4,"……아직 훈련 중입니다.
아니면 훈련을 중단하고 싶으신가요?"
151,4,"자, 이번 훈련의 보상을 받아!
실전에서도 배운 내용을 잊지 말고 싸워!"
152,4,"움직임은 이해하셨나요?
훈련 성과를 꼭 실전에서 활용해보세요."
153,4,"임무를 시작하시겠습니까?"
154,4,"임무를 그만두시겠습니까?"
155,4,"훌륭하다! 모든 훈련을 끝까지 해냈군.
최종 훈련에 합격한 증표를 수여하마!"
156,4,"네 실력에 경의를 표할게!
이제 최종 훈련에 합격한 증표를 줘야겠지?"
157,4,"당신이라면 합격하실 줄 알았어요!
이제 훈련을 끝까지 해낸 증표를 드릴게요."
158,4,"잘했다!
이번처럼 공격의 '조짐'이 느껴질 때는
곧이어 강력한 공격이 들어오는 경우가 많다."
159,4,"적에 따라서는 치명상을 입을 수 있으니
'조짐'이 느껴지면 반드시 피해야 한다!"
160,4,"수고했어!
이번처럼 공격의 '조짐'이 느껴질 때는
곧이어 강력한 공격이 들어오는 경우가 많아."
161,4,"적에 따라서는 치명상을 입을 수 있으니까
'조짐'이 느껴지면 반드시 피해야 해!"
162,4,"훌륭합니다!
이번처럼 공격의 '조짐'이 느껴질 때는
곧이어 강력한 공격이 들어오는 경우가 많아요."
163,4,"적에 따라서는 치명상을 입을 수 있으니
'조짐'이 느껴지면 반드시 피하세요."
164,4,"잘했다!
지금 네가 시도한 '콤보'는
적개심을 크게 높이는 효과가 있지!"
165,4,"적이 하나일 경우에는 이 '콤보'를 사용해서
적개심을 자신에게 집중시켜라!"
166,4,"잘했다!
'콤보'를 사용하면 적개심을 강하게 끌어모을 수 있다.
효과는 이미 실전에서 실감했겠지?"
167,4,"파티에서 '방어 역할'을 맡은 사람은
적개심을 모으는 것이 특히 중요하다는 걸 기억해라."
168,4,"잘했다!
다수의 적을 동시에 상대할 때는
모든 적에게 기술이 명중하도록 위치를 선정해야 한다."
169,4,"잘했다!
다수의 적을 상대할 때는
적개심을 한꺼번에 끌어모으는 게 효과적이다."
170,4,"적의 수나 상황에 따라
어떤 식으로 싸우는 게 효과적일지 항상 생각해라!"
171,4,"잘했다!
적이 많을 때는 무턱대고 달려들기보다
먼 거리에서 유인하는 게 더 효과적일 수 있지."
172,4,"물론 상황에 따라 알맞은 판단을 내려야 하지만
무작정 돌진하는 게 능사만은 아니란 걸 기억해!"
173,4,"잘했다!
적이 추가로 나타나도 절대 당황하지 말고
지원군의 '적개심'을 자신에게 집중시키는 걸 잊지 마라."
174,4,"수고했어!
파티를 맺으면 너 같은 공격 역할뿐만 아니라
적의 공격을 받아내는 방어 역할을 맡는 사람도 있어."
175,4,"강력한 적과 싸울 때는
방어 역할과 연계하는 게 승리의 열쇠라는 걸 잊지 마!"
176,4,"수고했어!
아군과 연계가 잘 되지 않으면
자신이 적의 표적이 될 수 있으니까 조심해."
177,4,"아군과 협력해서
유리한 상황을 만들도록 항상 의식하는 게 중요해!"
178,4,"수고했어!
적의 공격을 피하지 않고 싸우면
오히려 자기가 먼저 쓰러질 수도 있지."
179,4,"중요한 건 먼저 적의 공격을 피하는 거야!
확실하게 피하고, 확실하게 공격! 알았지?"
180,4,"수고했어!
아군을 회복시키는 회복 역할은
방어 역할과 마찬가지로 전투에서 매우 중요한 존재야."
181,4,"우리의 공격 능력을 최대한 발휘해서
회복 역할, 방어 역할과 협동하여 싸우자!"
182,4,"수고했어!
이번처럼 적에게 유리한 상황이 발생하면
최대한 빨리 상황을 바꾸는 게 승리의 비결이야."
183,4,"적에게 유리한 상황에서 계속 싸우면 점점 힘들어지지.
주변 상황을 확인하고 신속히 대처하는 게 중요해!"
184,4,"훌륭합니다!
우리 '회복 역할'이 맡은 중요한 일은
함께 싸우는 아군을 회복시키는 거예요."
185,4,"적을 공격하거나 아군을 보조하는 동안에도
항상 아군의 남은 체력을 염두에 두는 걸 잊지 마세요……."
186,4,"훌륭합니다!
회복이 필요한 아군이 많을 때는
빠른 상황 판단이 중요해요."
187,4,"누구부터 회복시켜야 할지
상황을 잘 관찰하면서 판단력을 기르세요!"
188,4,"훌륭합니다!
후방에 있는 회복 역할을 노리는 영리한 적도 있어요.
당황하지 말고 위치에 신경 쓰면서 싸우세요!"
189,4,"자, 훈련을 완수했으니 보상으로 '방어 역할'에 맞는 장비를 주마!
'공격 역할'이나 '회복 역할' 장비를 원한다면
다른 교관을 찾아가 다시 훈련을 받도록!"
190,4,"자, 보상으로 '공격 역할'에 어울리는 장비를 줄게!
'방어 역할'이나 '회복 역할' 장비가 필요하면
다른 교관을 찾아가서 다시 훈련을 받아봐."
191,4,"이제 보상으로 '회복 역할'에게 좋은 장비를 드릴게요!
혹 '방어 역할'이나 '공격 역할'의 장비를 원하신다면
담당 교관을 찾아가 다시 훈련을 받으세요."
192,4,"저는 아유나르트 가에 고용된 비행사입니다.
이곳 디아뎀 제도에서 탐사 활동을 지원하며
협력자 여러분께 보상을 지급하는 일을 담당하고 있습니다."
193,4,"의뢰한 물건을 가져오셨으면 제게 주십시오."
194,4,"의뢰물을 확인했습니다.
모험가 여러분의 협조에 감사드립니다!"
195,4,"탐사 임무에 협조해주셔서 감사합니다.
이곳 디아뎀 제도는 미지의 생물과 자원의 보고입니다.
언젠가 본격적으로 개발이 진행되면 큰 이익을 얻을 수 있겠지요."
196,4,"우리 아유나르트 가에서 개발한 시약을 드리겠습니다.
효과가 어떤지 시험해 주십시오."
197,0,""
198,0,""
199,0,""
200,0,""
201,0,""
202,0,""
203,0,""
204,0,""
205,0,""
