key,0
23,"나는 죄를 범했다.
추악한 죄…… 그래, 이것이 죄가 아니면 무엇이겠는가.
하지만 살아남기 위해서는 어쩔 수 없었다…….
가족의 품으로 돌아가려면 반드시 살아야 한다.
하지만…… 생존이란, 삶이란 대체 무엇이란 말인가?
그들은 '살아 움직이고' 있지 않은가! 분명히 죽은 자들이!"
24,"선량한 알라그 제국 시민의 풍요로운 삶을 보장하는
다양한 마과학 제품들을 전시 및 소개합니다."
25,"마과학의 정수를 담아 제작된 장비들을 소개합니다.
제국 정규군의 최신 장비에서 황실 친위대의 의장용 장비까지
다양한 제품이 준비되어 있습니다!"
26,"'환영 광선'형 기계 병기
폭주할 위험성이 높은 키메라 생물을 감독하기 위해 개발된
다완형 전투지휘 기계입니다."
27,"'거울기사'형 키메라 생물
강인한 곰의 육체에 올빼미의 시력을 더한 합성 마물입니다.
다른 제2세대형과 마찬가지로 지능 개선이 요구됩니다."
28,"'샤브티'형 키메라 생물
클론 기술을 응용한 제4세대형 합성 마물입니다.
재생 능력과 높은 지능을 두루 갖춘 고성능 모델입니다."
29,"'나가'형 인공 요마
요마 연구의 일환으로 시험 제작된 인공 요마입니다.
이 분야는 앞으로 발전성이 높아 주목받고 있습니다."
30,"'이크살리온'형 키메라 생물
알라그 제국 공수사단용 합성 마물이며 지능이 높습니다.
환경 변화에 약해 유전자 변이가 일어나기 쉬운 게 단점입니다."
31,"제6성력 1522년에 첫 황제가 즉위한 후로
갈레말 제국 사회는 계급화가 급속도로 진행되고 있다.
이름에 소속 계급이 포함되는 점이 그 심각성을 나타낸다.
국가 원수인 황제는 '조스'를 칭하고,
다음 계급인 황족은 '예', 귀족은 '위르'를 이름에 넣는다.

군인 계급은 군단장 '반'을 비롯하여
'톨', '사스', '렘', '쿼', '피르', '엔' 순으로 이어진다.

마도 기술자는 수석 기공사인 '난'을 비롯하여
'말', '룩스', '키르', '젠' 순으로 이어진다."
32,"공직자는 독재관 및 원로원 주석이 사용하는 '일' 이하로
'헤트', '고', '페', '에일', '더스' 순으로 이어진다.

시민은 '센'과 2급 시민이 사용하는 '바스'로 구별되며,
시민권이 없는 가장 낮은 계급은 '안'을 사용한다.

갈레말 제국의 침략을 받아 식민지가 된 지역에서는
주민 대부분의 이름에 '안'이 들어있으며
시민의 시중을 드는 노예 생활을 강요받는다고 한다.
'안'이 시민권을 얻어 '바스'나 '센'이 되려면
제국에 '특별한 공헌'을 했다고 인정받거나
20년 이상의 고된 병역을 치러야만 한다."
33,"'돌고 도는 여섯 탄생'……
번개가 불을 낳고, 불이 땅을 낳고, 땅이 얼음을 낳고,
얼음은 물을 낳고, 물은 바람을 낳고, 바람은 번개를 낳았다.
'끝이 없는 세 승리'……
땅은 번개를 머금고, 물은 땅을 휩쓸고, 번개는 물을 달렸다.

'끝이 없는 세 패배'……
불은 바람에 꺼지고, 얼음은 불에 녹고, 바람은 얼음에 막혔다.

'견고한 두 지배'……
번개도 불도 땅도 얼음도 물도 바람도, 모두 그림자 위에 있으며
모두 별 아래에 있다…… 단지 멀거나 가까울 뿐……."
34,"은모래 일가의 멜위브 블루피쉰이
서방의 신대륙을 잇는 안전한 항로를 발견한 것은
역사적으로도 큰 의미가 있다.
과거에는 신대륙으로 항해하려면 목숨을 걸고
운을 하늘에 맡기는 수밖에 없었기 때문이다.
단, 상륙한 후에도 결코 방심해서는 안 된다.
야만스러운 마무쟈족을 비롯한 원주민은
호전적인 자가 많고, 마물과 야수의 위협도 무시할 수 없다.
하지만 나는 반드시 전설 속 '황금의 수도'를 찾고 말 것이다."
35,"아름다운 장미에는 가시가 있다는 말에는 일리가 있다.
상위 요마들의 아름다운 외모를 보라!
미의 탐구자로서 이보다 가슴 떨리는 존재는 없다.
다소 고생은 했지만, 매개체는 손에 넣었다.
이제 주술을 발동하여 이계 '보이드'의
아름다운 요마를 빙의시키기만 하면…….
소환된 후 요마가 멋대로 날뛰지 못하도록
매개체는 쇠사슬로 침대에 잘 묶어두었다.
자, 아름다운 서큐버스여. 곧 달콤한 시간이 시작되리라!"
36,"실패했다…….
지금 내 침대에서는 웬 오징어 머리 요마가
사슬에 묶인 채 요염하게 꿈틀대고 있다…….
대체 어디서 뭘 잘못한 건지 모르겠다.
저걸 어떻게 처분해야 할지도 모르겠다.

이 상황에서 단 하나 확실한 것은
내 꿈이 처참히 무너져 내렸다는 것뿐이다……."
37,"수호자의 조각상은 이제 움직이지 않는다."
38,"가슴과 양손에 박힌 붉은 보석이
석상을 수호자로 만드는 마법의 결절점이었던 것 같다."
39,"마력이 사라지고 움직임도 전혀 없다.
위험은 지나간 듯하다……."
40,"불길한 예감이 들기 시작했다…….
이 일은 팔심이 꽤 좋아야 했다.
그래서 작업은 난항을 겪었고……
아니나 다를까, 발굴할 수 없었다…….
따라서 이번 일은 실패했다고 볼 수 있다…….
다음에는 꼭 성공하자! 이상으로 이번 일의 결과 보고를 마친다."
41,"인생무상…… 어쩐지 슬프다……."
42,"옛날 옛적 어느 마을에, 가난하지만 마음씨 착한 소년이 살았습니다.
그런데 어느 날, 나쁜 사람들이 나타나
소년을 납치해가고 말았습니다!
납치범들은 소년을 산속 깊은 곳으로 끌고 가려 했지만,
드래곤이 나타나는 바람에 절벽에서 떨어지고 말았습니다.
떨어진 곳에는 무시무시한 마물이 잔뜩 있었습니다.
마물에게 잡아먹힐 위기에 처한 소년은
잔뜩 겁먹고 허둥지둥 도망쳤습니다.
동굴 안으로 몸을 피한 소년이 만난 것은……!
따돌림 당하는 작은 드래곤이었어요.
둘은 서로를 도우며 친구가 되었고,
이윽고 소년은 넓은 하늘을 훨훨 날아 집으로 돌아왔답니다."
43,"왜 나는 루가딘족으로 태어난 걸까.
왜 나는 그녀를 사랑하게 된 걸까…….

짧은 팔다리, 커다란 머리, 동그란 눈동자……!
미칠 듯이 사랑스러운 그녀의 모든 것이, 날 괴롭힌다.
종족의 차이를 초월하려면 어찌 해야 좋을까?
만나고 싶다, 사랑하는 그대.
그대가 물건을 사러 림사 로민사로 와줄 날을
손꼽아 기다리고만 있자니 미칠 것만 같아!
사랑하는 이여, 나의 브레이플록스!
어서 내게로 와줘……."
44,"신대륙에서 가장 강대하고도 넓은 영토를 자랑하는 곳은,
바로 마무쟈족이 다스리는 거대 국가 '마무쟈 번국'이다.
그런데 이는 단일종족으로 이루어진 국가가 아니다.
본디 '마무쟈족'이란
겉모습이 다른 여러 종족으로 구성된 연합체이다.

다갈색 비늘과 긴 볏이 특징인 '후비고족',
푸르스름한 비늘과 커다란 눈을 가진 '부네와족',
얼룩무늬 비늘을 지닌 '도프로족' 등…….
'연왕'이라 불리는 머리가 두 개 달린 왕이
이들 종족을 강력한 권력으로 통솔하고 있다."
45,"우리는 염소고기를 즐겨 먹는다.
염소고기가 맛있다는 사실을 알기 때문이다.
그렇다면, 우리 '인간'이라는 종족은 어떻게 염소고기의 맛을 알게 된 것일까?
물론, 제일 처음 먹은 사람이 있기 때문이다.
여기서 나는 이 논문을 읽는 당신에게 묻고 싶다.
코브란은 과연 맛있을까? 라고.
따라서 나는 에오르제아 요리사에 한 획을 긋고자 한다.
나 자신의 손으로…… 아니, '혀'로.
나는 요식 분야의 위인이 되리라!
이렇게 형은 돌아오지 못할 사람이 되었습니다.
알려진 바와 같이, 코브란의 촉수에는 독이 있습니다.
모르는 음식을 먹기 전에는 도서관에서 자세히 조사해봅시다."
46,"제284회 암다포르 백마도사회 전체회의 회의록
의제 '케알가에 버금가는 고등 치유마법의 명칭에 대해'

이번에 새로 만들어진 고등 치유마법의 명칭에 대해,
'케알고', '케알자', '케알쟈', '케알교' 등
여러 의견이 각 파벌에 의해 제안되었다.
파벌마다 변론을 진행한 후
투표가 이루어진 결과, 근소한 차이로 '케알교'를 제치고
'케알쟈'가 채택된 사실을 여기에 기록한다."
47,"커르다스의 추운 마을에, 가난하지만 마음씨 착한 양치기 소년이 살았다.
어느 날, 노예상인에게 고용된 남자들이 들이닥쳐
다짜고짜 소년을 납치했다.
악당들은 소년을 노예상인에게 넘기려고 했지만,
도중에 드래곤의 습격을 받고 줄행랑을 친다.
이는 우연히 일어난 사건이 아니었다.
사실 이 드래곤은 소년의 친구였고,
친구를 위기에서 구하기 위해 날아온 것이었다.
그런데, 싸움 중에 소년이 절벽에서 떨어지고 말았다.
죽어가는 소년을 구하기 위해
드래곤은 자신의 피를 마시게 했다.
그러자 소년은 용으로 변해 어딘가로 날아가 버렸다고 한다."
48,"초라한 목제 숟가락을 건네받은 나는
콩만 가지고 만든 수프를 한입 떠 넣는다.
희미하게 아주 약간 콩 맛이 느껴진다.
그 수프의 정체는 말린 렌틸 콩을 불린 물이었다.
게다가, 얼마 되지 않는 콩에 물을 부어서 국물만 먹는다.
그것을 반복하기 때문에 참으로 밍밍하다.
이 이국의 가난한 마을에서는 암염조차 귀한 물건인지,
짠맛이 도는 음식을 거의 먹을 수 없다.
듣자 하니 이미 한 달이나 이 수프만 먹었다고 한다.
마을 사람 절반이 굶어 죽었고, 살아남은 자들도 죽기 일보 직전이다.
사자 전쟁이 끝난 지금도,
전쟁의 소용돌이가 쓸고 지나간 자국은 사라지지 않았다."
49,"우리가 향하는 곳은 일족에 전해 내려오는 환상의 부유 대륙……
잃어버린 낙원 '아야틀란'이다."
50,"하지만 고고도에서 비행하던 중에 하늘도적의 포탄에 맞았고,
표류하던 끝에 고대 유적으로 보이는 곳에 다다랐다.
이곳에 기구를 수리할 만한 부품이 있다면 좋을 텐데……."
51,"뛰어내려라!"
52,"신들의 검을 물려 받은 후세의 탐구자에게.
이것은 하늘과도 같이 높은 탑,
…………을 이끄는 수호자, 그대의 혼을 먹어치우리라."
53,"'배수'란 그 숫자의 몇 배가 되는 숫자이지.
3의 배수는…… 3…… 6…… 9…… 12……
4의 배수는…… 4…… 8…… 12……
이런 단순한 계산조차 틀리는 사람이
수호자를 설계하니까 금방 폭주하는 거야!"
54,"'소수'란 1과 그 자신으로만 나눠지는 숫자이지.
2…… 3…… 5…… 7…… 등등이다.
누가 소수를 고독하다고 했는가?
11…… 13…… 17…… 23…… 29…… 31……
고독하기는커녕, 동족이 줄줄이 따르잖아!"
55,"한 쌍의 창으로 이루어진 에우레카제 무기를 발견하여 회수했다.
검은 요창 '오를라스라흐'와 하얀 요창 '문데르크',
이 둘은 공명하여 서로의 힘을 증폭시키는 성질을 지닌 듯하다."
56,"요창은 서로 이끌린다.
때문에 한쪽이 교전 상태에 돌입하면 위기를 감지하고
다른 쪽이 공간을 이동해 온다."
57,"하지만 그들의 공간 이동술은 만능이 아니다.
두 개의 요창이 각각 다른 장소에서 교전을 시작하면
공간 이동으로 합류하는 것을 막을 수 있다."
58,"다시 말하지만, 두 개의 요창은 한 쌍이다.
따라서 한쪽이 존재하는 한, 다른 쪽도 계속 존재한다.
완전히 없애버리려면 동시에 없애는 수밖에 없다."
