key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
691,52,"쌍사당 총사령부 의뢰: 3단계","쌍사당 총사령부 의뢰 15종류 완료",10,0,0,62952,1,1,239,15,0,0,0,0,0,0,0,0,1,0
692,53,"불멸대 총사령부 의뢰: 1단계","불멸대 총사령부 의뢰 5종류 완료",5,0,0,62953,1,1,240,5,0,0,0,0,0,0,0,0,1,0
693,53,"불멸대 총사령부 의뢰: 2단계","불멸대 총사령부 의뢰 10종류 완료",5,0,0,62953,1,1,240,10,0,0,0,0,0,0,0,0,1,0
694,53,"불멸대 총사령부 의뢰: 3단계","불멸대 총사령부 의뢰 15종류 완료",10,0,0,62953,1,1,240,15,0,0,0,0,0,0,0,0,1,0
695,24,"수첩을 애용하는 목수: 1단계","목수로 아이템을 30종류 제작하여 제작수첩에 기록 남기기",5,0,0,1524,1,1,192,30,0,0,0,0,0,0,0,21,1,0
696,24,"수첩을 애용하는 목수: 2단계","목수로 아이템을 50종류 제작하여 제작수첩에 기록 남기기",5,0,0,1524,1,1,192,50,0,0,0,0,0,0,0,22,1,0
697,24,"수첩을 애용하는 목수: 3단계","목수로 아이템을 100종류 제작하여 제작수첩에 기록 남기기",10,0,6127,1524,1,1,192,100,0,0,0,0,0,0,0,23,1,0
698,25,"수첩을 애용하는 대장장이: 1단계","대장장이로 아이템을 40종류 제작하여 제작수첩에 기록 남기기",5,0,0,1574,1,1,193,40,0,0,0,0,0,0,0,21,1,0
699,25,"수첩을 애용하는 대장장이: 2단계","대장장이로 아이템을 90종류 제작하여 제작수첩에 기록 남기기",5,0,0,1574,1,1,193,90,0,0,0,0,0,0,0,22,1,0
700,25,"수첩을 애용하는 대장장이: 3단계","대장장이로 아이템을 190종류 제작하여 제작수첩에 기록 남기기",10,0,6128,1574,1,1,193,190,0,0,0,0,0,0,0,23,1,0
701,26,"수첩을 애용하는 갑주제작사: 1단계","갑주제작사로 아이템을 40종류 제작하여 제작수첩에 기록 남기기",5,0,0,1625,1,1,194,40,0,0,0,0,0,0,0,21,1,0
702,26,"수첩을 애용하는 갑주제작사: 2단계","갑주제작사로 아이템을 80종류 제작하여 제작수첩에 기록 남기기",5,0,0,1625,1,1,194,80,0,0,0,0,0,0,0,22,1,0
703,26,"수첩을 애용하는 갑주제작사: 3단계","갑주제작사로 아이템을 170종류 제작하여 제작수첩에 기록 남기기",10,0,6129,1625,1,1,194,170,0,0,0,0,0,0,0,23,1,0
704,27,"수첩을 애용하는 보석공예가: 1단계","보석공예가로 아이템을 60종류 제작하여 제작수첩에 기록 남기기",5,0,0,1676,1,1,195,60,0,0,0,0,0,0,0,21,1,0
705,27,"수첩을 애용하는 보석공예가: 2단계","보석공예가로 아이템을 130종류 제작하여 제작수첩에 기록 남기기",5,0,0,1676,1,1,195,130,0,0,0,0,0,0,0,22,1,0
706,27,"수첩을 애용하는 보석공예가: 3단계","보석공예가로 아이템을 270종류 제작하여 제작수첩에 기록 남기기",10,0,6130,1676,1,1,195,270,0,0,0,0,0,0,0,23,1,0
707,28,"수첩을 애용하는 가죽공예가: 1단계","가죽공예가로 아이템을 50종류 제작하여 제작수첩에 기록 남기기",5,0,0,1724,1,1,196,50,0,0,0,0,0,0,0,21,1,0
708,28,"수첩을 애용하는 가죽공예가: 2단계","가죽공예가로 아이템을 110종류 제작하여 제작수첩에 기록 남기기",5,0,0,1724,1,1,196,110,0,0,0,0,0,0,0,22,1,0
709,28,"수첩을 애용하는 가죽공예가: 3단계","가죽공예가로 아이템을 220종류 제작하여 제작수첩에 기록 남기기",10,0,6131,1724,1,1,196,220,0,0,0,0,0,0,0,23,1,0
710,29,"수첩을 애용하는 재봉사: 1단계","재봉사로 아이템을 60종류 제작하여 제작수첩에 기록 남기기",5,0,0,1774,1,1,197,60,0,0,0,0,0,0,0,21,1,0
711,29,"수첩을 애용하는 재봉사: 2단계","재봉사로 아이템을 120종류 제작하여 제작수첩에 기록 남기기",5,0,0,1774,1,1,197,120,0,0,0,0,0,0,0,22,1,0
712,29,"수첩을 애용하는 재봉사: 3단계","재봉사로 아이템을 250종류 제작하여 제작수첩에 기록 남기기",10,0,6132,1774,1,1,197,250,0,0,0,0,0,0,0,23,1,0
713,30,"수첩을 애용하는 연금술사: 1단계","연금술사로 아이템을 30종류 제작하여 제작수첩에 기록 남기기",5,0,0,1825,1,1,198,30,0,0,0,0,0,0,0,21,1,0
714,30,"수첩을 애용하는 연금술사: 2단계","연금술사로 아이템을 60종류 제작하여 제작수첩에 기록 남기기",5,0,0,1825,1,1,198,60,0,0,0,0,0,0,0,22,1,0
715,30,"수첩을 애용하는 연금술사: 3단계","연금술사로 아이템을 110종류 제작하여 제작수첩에 기록 남기기",10,0,6133,1825,1,1,198,110,0,0,0,0,0,0,0,23,1,0
716,31,"수첩을 애용하는 요리사: 1단계","요리사로 아이템을 30종류 제작하여 제작수첩에 기록 남기기",5,0,0,1875,1,1,199,30,0,0,0,0,0,0,0,21,1,0
717,31,"수첩을 애용하는 요리사: 2단계","요리사로 아이템을 60종류 제작하여 제작수첩에 기록 남기기",5,0,0,1875,1,1,199,60,0,0,0,0,0,0,0,22,1,0
718,31,"수첩을 애용하는 요리사: 3단계","요리사로 아이템을 120종류 제작하여 제작수첩에 기록 남기기",10,0,6134,1875,1,1,199,120,0,0,0,0,0,0,0,23,1,0
719,32,"수첩을 애용하는 광부: 1단계","광부로만 채집 가능한 아이템을 15종류 채집하여 채집수첩에 기록 남기기",5,0,0,1015,1,1,200,15,0,0,0,0,0,0,0,41,1,0
720,32,"수첩을 애용하는 광부: 2단계","광부로만 채집 가능한 아이템을 30종류 채집하여 채집수첩에 기록 남기기",5,0,0,1015,1,1,200,30,0,0,0,0,0,0,0,42,1,0
721,32,"수첩을 애용하는 광부: 3단계","광부로만 채집 가능한 아이템을 50종류 채집하여 채집수첩에 기록 남기기",10,0,6135,1015,1,1,200,50,0,0,0,0,0,0,0,43,1,0
722,33,"수첩을 애용하는 원예가: 1단계","원예가로만 채집 가능한 아이템을 25종류 채집하여 채집수첩에 기록 남기기",5,0,0,1065,1,1,201,25,0,0,0,0,0,0,0,41,1,0
723,33,"수첩을 애용하는 원예가: 2단계","원예가로만 채집 가능한 아이템을 50종류 채집하여 채집수첩에 기록 남기기",5,0,0,1065,1,1,201,50,0,0,0,0,0,0,0,42,1,0
724,33,"수첩을 애용하는 원예가: 3단계","원예가로만 채집 가능한 아이템을 100종류 채집하여 채집수첩에 기록 남기기",10,0,6136,1065,1,1,201,100,0,0,0,0,0,0,0,43,1,0
725,34,"수첩을 애용하는 어부: 1단계","어부로 아이템을 40종류 채집하여 낚시수첩에 기록 남기기",5,0,0,1104,1,1,202,40,0,0,0,0,0,0,0,41,1,0
726,34,"수첩을 애용하는 어부: 2단계","어부로 아이템을 80종류 채집하여 낚시수첩에 기록 남기기",5,0,0,1104,1,1,202,80,0,0,0,0,0,0,0,42,1,0
727,34,"수첩을 애용하는 어부: 3단계","어부로 아이템을 160종류 채집하여 낚시수첩에 기록 남기기",10,0,6137,1104,1,1,202,160,0,0,0,0,0,0,0,43,1,0
728,1,"수첩을 애용하는 검술사","검술사의 토벌수첩 모두 완료",20,0,6119,62801,1,7,0,0,0,0,0,0,0,0,0,9,1,0
729,1,"수첩을 애용하는 격투사","격투사의 토벌수첩 모두 완료",20,0,6120,62802,1,7,1,0,0,0,0,0,0,0,0,10,1,0
730,1,"수첩을 애용하는 도끼술사","도끼술사의 토벌수첩 모두 완료",20,0,6121,62803,1,7,2,0,0,0,0,0,0,0,0,11,1,0
731,1,"수첩을 애용하는 창술사","창술사의 토벌수첩 모두 완료",20,0,6122,62804,1,7,3,0,0,0,0,0,0,0,0,12,1,0
732,1,"수첩을 애용하는 궁술사","궁술사의 토벌수첩 모두 완료",20,0,6123,62805,1,7,4,0,0,0,0,0,0,0,0,13,1,0
733,1,"수첩을 애용하는 환술사","환술사의 토벌수첩 모두 완료",20,0,6124,62806,1,7,5,0,0,0,0,0,0,0,0,15,1,0
734,1,"수첩을 애용하는 주술사","주술사의 토벌수첩 모두 완료",20,0,6125,62807,1,7,6,0,0,0,0,0,0,0,0,16,1,0
735,1,"수첩을 애용하는 비술사","비술사의 토벌수첩 모두 완료",20,0,6126,62826,1,7,7,0,0,0,0,0,0,0,0,17,1,0
736,51,"수첩을 애용하는 흑와단원","흑와단의 토벌수첩 모두 완료",20,0,6167,62951,1,7,8,0,0,0,0,0,0,0,0,0,1,0
737,52,"수첩을 애용하는 쌍사당원","쌍사당의 토벌수첩 모두 완료",20,0,6168,62952,1,7,9,0,0,0,0,0,0,0,0,0,1,0
738,53,"수첩을 애용하는 불멸대원","불멸대의 토벌수첩 모두 완료",20,0,6169,62953,1,7,10,0,0,0,0,0,0,0,0,0,1,0
739,2,"던전 박사: 1단계","던전 및 토벌전 5종류 완료",5,0,0,801,1,1,216,5,0,0,0,0,0,0,0,1,1,0
740,2,"던전 박사: 2단계","던전 및 토벌전 10종류 완료",10,0,0,801,1,1,216,10,0,0,0,0,0,0,0,2,1,0
741,2,"던전 박사: 3단계","던전 및 토벌전 20종류 완료",20,0,0,801,1,1,216,20,0,0,0,0,0,0,0,3,1,0
742,2,"던전 제패: 1단계","던전 및 토벌전 총 10회 완료",5,0,0,151,1,1,215,10,0,0,0,0,0,0,0,7,1,0
743,2,"던전 제패: 2단계","던전 및 토벌전 총 30회 완료",5,0,0,151,1,1,215,30,0,0,0,0,0,0,0,8,1,0
744,2,"던전 제패: 3단계","던전 및 토벌전 총 100회 완료",5,0,0,151,1,1,215,100,0,0,0,0,0,0,0,9,1,0
745,2,"던전 제패: 4단계","던전 및 토벌전 총 300회 완료",10,109,0,151,1,1,215,300,0,0,0,0,0,0,0,10,1,0
746,2,"위대한 모험가","던전 및 토벌전 총 1,000회 완료",20,0,0,151,1,1,215,1000,0,0,0,0,0,0,0,11,1,0
747,4,"최초의 대미궁을 제패한 자: 1단계","대미궁 바하무트: 해후편 완료",5,0,0,2682,1,1,217,1,0,0,0,0,0,0,0,0,35,0
748,4,"최초의 대미궁을 제패한 자: 2단계","대미궁 바하무트: 해후편 5회 완료",10,0,0,2682,1,1,217,5,0,0,0,0,0,0,0,0,35,0
749,4,"최초의 대미궁을 제패한 자: 3단계","대미궁 바하무트: 해후편 10회 완료",20,0,0,2682,1,1,217,10,0,0,0,0,0,0,0,0,35,0
750,24,"솜씨 좋은 목수: 1단계","목수로 HQ 아이템 총 100회 제작",5,0,0,35015,1,1,203,100,0,0,0,0,0,0,0,40,1,0
751,24,"솜씨 좋은 목수: 2단계","목수로 HQ 아이템 총 500회 제작",5,0,0,35015,1,1,203,500,0,0,0,0,0,0,0,41,1,0
752,24,"솜씨 좋은 목수: 3단계","목수로 HQ 아이템 총 3,000회 제작",10,0,0,35015,1,1,203,3000,0,0,0,0,0,0,0,42,1,0
753,25,"솜씨 좋은 대장장이: 1단계","대장장이로 HQ 아이템 총 100회 제작",5,0,0,35114,1,1,204,100,0,0,0,0,0,0,0,40,1,0
754,25,"솜씨 좋은 대장장이: 2단계","대장장이로 HQ 아이템 총 500회 제작",5,0,0,35114,1,1,204,500,0,0,0,0,0,0,0,41,1,0
755,25,"솜씨 좋은 대장장이: 3단계","대장장이로 HQ 아이템 총 3,000회 제작",10,0,0,35114,1,1,204,3000,0,0,0,0,0,0,0,42,1,0
756,26,"솜씨 좋은 갑주제작사: 1단계","갑주제작사로 HQ 아이템 총 100회 제작",5,0,0,35214,1,1,205,100,0,0,0,0,0,0,0,40,1,0
757,26,"솜씨 좋은 갑주제작사: 2단계","갑주제작사로 HQ 아이템 총 500회 제작",5,0,0,35214,1,1,205,500,0,0,0,0,0,0,0,41,1,0
758,26,"솜씨 좋은 갑주제작사: 3단계","갑주제작사로 HQ 아이템 총 3,000회 제작",10,0,0,35214,1,1,205,3000,0,0,0,0,0,0,0,42,1,0
759,27,"솜씨 좋은 보석공예가: 1단계","보석공예가로 HQ 아이템 총 100회 제작",5,0,0,35313,1,1,206,100,0,0,0,0,0,0,0,40,1,0
760,27,"솜씨 좋은 보석공예가: 2단계","보석공예가로 HQ 아이템 총 500회 제작",5,0,0,35313,1,1,206,500,0,0,0,0,0,0,0,41,1,0
761,27,"솜씨 좋은 보석공예가: 3단계","보석공예가로 HQ 아이템 총 3,000회 제작",10,0,0,35313,1,1,206,3000,0,0,0,0,0,0,0,42,1,0
762,28,"솜씨 좋은 가죽공예가: 1단계","가죽공예가로 HQ 아이템 총 100회 제작",5,0,0,35414,1,1,207,100,0,0,0,0,0,0,0,40,1,0
763,28,"솜씨 좋은 가죽공예가: 2단계","가죽공예가로 HQ 아이템 총 500회 제작",5,0,0,35414,1,1,207,500,0,0,0,0,0,0,0,41,1,0
764,28,"솜씨 좋은 가죽공예가: 3단계","가죽공예가로 HQ 아이템 총 3,000회 제작",10,0,0,35414,1,1,207,3000,0,0,0,0,0,0,0,42,1,0
765,29,"솜씨 좋은 재봉사: 1단계","재봉사로 HQ 아이템 총 100회 제작",5,0,0,35514,1,1,208,100,0,0,0,0,0,0,0,40,1,0
766,29,"솜씨 좋은 재봉사: 2단계","재봉사로 HQ 아이템 총 500회 제작",5,0,0,35514,1,1,208,500,0,0,0,0,0,0,0,41,1,0
767,29,"솜씨 좋은 재봉사: 3단계","재봉사로 HQ 아이템 총 3,000회 제작",10,0,0,35514,1,1,208,3000,0,0,0,0,0,0,0,42,1,0
768,30,"솜씨 좋은 연금술사: 1단계","연금술사로 HQ 아이템 총 100회 제작",5,0,0,35613,1,1,209,100,0,0,0,0,0,0,0,40,1,0
769,30,"솜씨 좋은 연금술사: 2단계","연금술사로 HQ 아이템 총 500회 제작",5,0,0,35613,1,1,209,500,0,0,0,0,0,0,0,41,1,0
770,30,"솜씨 좋은 연금술사: 3단계","연금술사로 HQ 아이템 총 3,000회 제작",10,0,0,35613,1,1,209,3000,0,0,0,0,0,0,0,42,1,0
771,31,"솜씨 좋은 요리사: 1단계","요리사로 HQ 아이템 총 100회 제작",5,0,0,35716,1,1,210,100,0,0,0,0,0,0,0,40,1,0
772,31,"솜씨 좋은 요리사: 2단계","요리사로 HQ 아이템 총 500회 제작",5,0,0,35716,1,1,210,500,0,0,0,0,0,0,0,41,1,0
773,31,"솜씨 좋은 요리사: 3단계","요리사로 HQ 아이템 총 3,000회 제작",10,0,0,35716,1,1,210,3000,0,0,0,0,0,0,0,42,1,0
774,32,"솜씨 좋은 광부: 1단계","광부로 HQ 아이템 총 300회 채집",5,0,0,38016,1,1,211,300,0,0,0,0,0,0,0,60,1,0
775,32,"솜씨 좋은 광부: 2단계","광부로 HQ 아이템 총 1,500회 채집",5,0,0,38016,1,1,211,1500,0,0,0,0,0,0,0,61,1,0
776,32,"솜씨 좋은 광부: 3단계","광부로 HQ 아이템 총 10,000회 채집",10,0,0,38016,1,1,211,10000,0,0,0,0,0,0,0,62,1,0
777,33,"솜씨 좋은 원예가: 1단계","원예가로 HQ 아이템 총 300회 채집",5,0,0,38114,1,1,212,300,0,0,0,0,0,0,0,61,1,0
778,33,"솜씨 좋은 원예가: 2단계","원예가로 HQ 아이템 총 1,500회 채집",5,0,0,38114,1,1,212,1500,0,0,0,0,0,0,0,62,1,0
779,33,"솜씨 좋은 원예가: 3단계","원예가로 HQ 아이템 총 10,000회 채집",10,0,0,38114,1,1,212,10000,0,0,0,0,0,0,0,63,1,0
780,34,"솜씨 좋은 어부: 1단계","어부로 HQ 아이템 총 100회 채집",5,0,0,38217,1,1,213,100,0,0,0,0,0,0,0,60,1,0
781,34,"솜씨 좋은 어부: 2단계","어부로 HQ 아이템 총 500회 채집",5,0,0,38217,1,1,213,500,0,0,0,0,0,0,0,61,1,0
782,34,"솜씨 좋은 어부: 3단계","어부로 HQ 아이템 총 3,000회 채집",10,0,0,38217,1,1,213,3000,0,0,0,0,0,0,0,62,1,0
783,35,"언어의 벽을 뛰어넘어","주요 퀘스트 '숲에서 돌아와' 완료",5,0,0,26002,1,6,66282,0,0,0,0,0,0,0,0,24,25,0
784,35,"어두운 그림자를 쫓아","주요 퀘스트 '다르탕쿠르 가의 비극' 완료",5,0,0,26002,1,6,66337,0,0,0,0,0,0,0,0,25,25,0
785,35,"영웅담의 계승자","주요 퀘스트 '등불이 꺼진 날' 완료",5,0,0,26002,1,6,66053,0,0,0,0,0,0,0,0,26,25,0
786,35,"자유로운 푸른 날개","주요 퀘스트 '돌방패 경계초소에 잠든 날개' 완료",5,0,0,26002,1,6,66488,0,0,0,0,0,0,0,0,27,25,0
787,35,"에오르제아의 희망","주요 퀘스트 '포악한 바람신 가루다' 완료",10,0,0,26002,1,6,66055,0,0,0,0,0,0,0,0,28,25,0
788,35,"빛의 전사들","주요 퀘스트 '궁극의 환상 알테마 웨폰' 완료",20,0,0,26002,1,6,66060,0,0,0,0,0,0,0,0,29,25,0
789,35,"이야기꾼: 1단계","퀘스트 10종류 완료",5,0,0,26002,1,1,214,10,0,0,0,0,0,0,0,281,1,0
790,35,"이야기꾼: 2단계","퀘스트 30종류 완료",10,0,0,26002,1,1,214,30,0,0,0,0,0,0,0,282,1,0
791,35,"이야기꾼: 3단계","퀘스트 100종류 완료",20,0,0,26002,1,1,214,100,0,0,0,0,0,0,0,283,1,0
792,1,"베히모스 킬러","돌발 임무 '부상당한 마수'를 최고 평가로 완료",10,0,0,2629,1,1,220,1,0,0,0,0,0,0,0,18,1,0
793,1,"투신을 토벌한 자","돌발 임무 '고대의 투신'을 최고 평가로 완료",10,0,0,2629,1,1,221,1,0,0,0,0,0,0,0,19,1,0
794,1,"고르키마이라 사냥꾼","돌발 임무 '미쳐 날뛰는 거대 마수'를 최고 평가로 완료",10,0,0,2629,1,1,222,1,0,0,0,0,0,0,0,20,1,0
795,1,"스테로페스의 원수","돌발 임무 '돌아온 사나이'를 최고 평가로 완료",10,0,0,2629,1,1,223,1,0,0,0,0,0,0,0,21,1,0
796,1,"저승의 유혹","돌발 임무 '죽음의 찬탈자'를 최고 평가로 완료",10,0,0,2629,1,1,224,1,0,0,0,0,0,0,0,22,1,0
797,1,"수확자를 수확하는 자","돌발 임무 '비정한 수확자'를 최고 평가로 완료",10,0,0,2629,1,1,225,1,0,0,0,0,0,0,0,23,1,0
798,1,"유능한 이단심문관","돌발 임무 '구세신께 바치는 제물: 요마편'을 최고 평가로 완료",10,0,0,2629,1,1,226,1,0,0,0,0,0,0,0,24,1,0
799,1,"드래곤 슬레이어","돌발 임무 '스바라 요격작전: 대응사격' 또는 '스바라 요격작전: 인해전술'을 최고 평가로 완료",10,0,0,2629,1,1,227,1,0,0,0,0,0,0,0,25,1,0
800,1,"가지무덤 마을의 구세주","돌발 임무 '붉은둔덕 요새 전투: 점령전', '붉은둔덕 요새 전투: 방어전', '붉은둔덕 요새 전투: 요격전' 중 하나를 최고 평가로 완료",10,0,0,2629,1,1,228,1,0,0,0,0,0,0,0,26,1,0
801,1,"하늘다리의 영웅","돌발 임무 '하늘다리의 사투: 나요크 로 격퇴'를 최고 평가로 완료",10,0,0,2629,1,1,229,1,0,0,0,0,0,0,0,27,1,0
802,1,"가여운 여인의 제재소 수호자","돌발 임무 '가여운 여인의 제재소 부흥: 커얼 처치'를 최고 평가로 완료",10,0,0,2629,1,1,230,1,0,0,0,0,0,0,0,28,1,0
803,1,"갑작스러운 임무: 1단계","돌발 임무 총 10회 완료",5,0,0,3126,1,1,219,10,0,0,0,0,0,0,0,46,1,0
804,1,"갑작스러운 임무: 2단계","돌발 임무 총 100회 완료",5,0,0,3126,1,1,219,100,0,0,0,0,0,0,0,47,1,0
805,1,"갑작스러운 임무: 3단계","돌발 임무 총 300회 완료",10,0,0,3126,1,1,219,300,0,0,0,0,0,0,0,48,1,0
806,1,"갑작스러운 임무: 4단계","돌발 임무 총 1,000회 완료",10,110,0,3126,1,1,219,1000,0,0,0,0,0,0,0,49,1,0
807,1,"순발력 좋은 해결사","돌발 임무 총 3,000회 완료",20,0,6111,3126,1,1,219,3000,0,0,0,0,0,0,0,50,1,0
808,1,"믿음직한 동료: 1단계","버디 초코보 랭크 1 달성",5,0,0,26012,1,10,1,0,0,0,0,0,0,0,0,60,1,0
809,1,"믿음직한 동료: 2단계","버디 초코보 랭크 5 달성",10,0,0,26012,1,10,5,0,0,0,0,0,0,0,0,61,1,0
810,1,"믿음직한 동료: 3단계","버디 초코보 랭크 10 달성",20,0,2994,26012,1,10,10,0,0,0,0,0,0,0,0,62,1,0
811,38,"신생 봄바드 대항단원","광택 나는 내열장비 또는 줄무늬 내열장비 입수",10,111,0,47530,1,1,231,1,0,0,0,0,0,0,0,1,1,0
812,38,"대륙기예단의 비밀","퀘스트 '수호천절과 이상한 기예단' 완료",10,0,0,43704,1,9,66702,66706,66710,0,0,0,0,0,0,2,1,0
813,7,"흑와단의 늑대: 1단계","흑와단에서 PvP 랭크 1 달성",5,112,0,62951,1,11,1,1,0,0,0,0,0,0,0,1,1,0
814,7,"흑와단의 늑대: 2단계","흑와단에서 PvP 랭크 10 달성",5,113,0,62951,1,11,1,10,0,0,0,0,0,0,0,2,1,0
815,7,"흑와단의 늑대: 3단계","흑와단에서 PvP 랭크 20 달성",5,114,0,62951,1,11,1,20,0,0,0,0,0,0,0,3,1,0
816,7,"흑와단의 늑대: 4단계","흑와단에서 PvP 랭크 30 달성",5,115,0,62951,1,11,1,30,0,0,0,0,0,0,0,4,1,0
817,7,"흑와단의 늑대: 5단계","흑와단에서 PvP 랭크 40 달성",5,116,0,62951,1,11,1,40,0,0,0,0,0,0,0,5,1,0
818,7,"흑와단의 늑대: 6단계","흑와단에서 PvP 랭크 50 달성",5,117,0,62951,1,11,1,50,0,0,0,0,0,0,0,6,1,0
819,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,7,"불멸대의 늑대: 1단계","불멸대에서 PvP 랭크 1 달성",5,132,0,62953,1,11,3,1,0,0,0,0,0,0,0,21,1,0
824,7,"불멸대의 늑대: 2단계","불멸대에서 PvP 랭크 10 달성",5,133,0,62953,1,11,3,10,0,0,0,0,0,0,0,22,1,0
825,7,"불멸대의 늑대: 3단계","불멸대에서 PvP 랭크 20 달성",5,134,0,62953,1,11,3,20,0,0,0,0,0,0,0,23,1,0
826,7,"불멸대의 늑대: 4단계","불멸대에서 PvP 랭크 30 달성",5,135,0,62953,1,11,3,30,0,0,0,0,0,0,0,24,1,0
827,7,"불멸대의 늑대: 5단계","불멸대에서 PvP 랭크 40 달성",5,136,0,62953,1,11,3,40,0,0,0,0,0,0,0,25,1,0
828,7,"불멸대의 늑대: 6단계","불멸대에서 PvP 랭크 50 달성",5,137,0,62953,1,11,3,50,0,0,0,0,0,0,0,26,1,0
829,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,7,"쌍사당의 늑대: 1단계","쌍사당에서 PvP 랭크 1 달성",5,122,0,62952,1,11,2,1,0,0,0,0,0,0,0,11,1,0
834,7,"쌍사당의 늑대: 2단계","쌍사당에서 PvP 랭크 10 달성",5,123,0,62952,1,11,2,10,0,0,0,0,0,0,0,12,1,0
835,7,"쌍사당의 늑대: 3단계","쌍사당에서 PvP 랭크 20 달성",5,124,0,62952,1,11,2,20,0,0,0,0,0,0,0,13,1,0
836,7,"쌍사당의 늑대: 4단계","쌍사당에서 PvP 랭크 30 달성",5,125,0,62952,1,11,2,30,0,0,0,0,0,0,0,14,1,0
837,7,"쌍사당의 늑대: 5단계","쌍사당에서 PvP 랭크 40 달성",5,126,0,62952,1,11,2,40,0,0,0,0,0,0,0,15,1,0
838,7,"쌍사당의 늑대: 6단계","쌍사당에서 PvP 랭크 50 달성",5,127,0,62952,1,11,2,50,0,0,0,0,0,0,0,16,1,0
839,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,9,"우리에 든 늑대: 1단계","더 폴드 또는 더 피스트에 처음으로 참전",5,0,0,156,1,12,1,0,0,0,0,0,0,0,0,101,1,0
844,9,"우리에 든 늑대: 2단계","더 폴드 또는 더 피스트에 총 50회 참전",5,0,0,156,1,12,50,0,0,0,0,0,0,0,0,102,1,0
845,9,"우리에 든 늑대: 3단계","더 폴드 또는 더 피스트에 총 100회 참전",5,0,0,156,1,12,100,0,0,0,0,0,0,0,0,103,1,0
846,9,"우리에 든 늑대: 4단계","더 폴드 또는 더 피스트에 총 500회 참전",5,0,0,156,1,12,500,0,0,0,0,0,0,0,0,104,1,0
847,9,"우리에 든 늑대: 5단계","더 폴드 또는 더 피스트에 총 1,000회 참전",10,0,0,156,1,12,1000,0,0,0,0,0,0,0,0,105,1,0
848,9,"우리에 든 고참 늑대","더 폴드 또는 더 피스트에 총 5,000회 참전",20,142,0,156,1,12,5000,0,0,0,0,0,0,0,0,106,1,0
849,9,"이빨을 드러낸 자: 1단계","더 폴드 또는 더 피스트에서 처음으로 승리",5,0,0,2555,1,13,1,0,0,0,0,0,0,0,0,201,1,0
850,9,"이빨을 드러낸 자: 2단계","더 폴드 또는 더 피스트에서 총 50회 승리",5,0,0,2555,1,13,50,0,0,0,0,0,0,0,0,202,1,0
851,9,"이빨을 드러낸 자: 3단계","더 폴드 또는 더 피스트에서 총 100회 승리",5,0,0,2555,1,13,100,0,0,0,0,0,0,0,0,203,1,0
852,9,"이빨을 드러낸 자: 4단계","더 폴드 또는 더 피스트에서 총 500회 승리",5,0,0,2555,1,13,500,0,0,0,0,0,0,0,0,204,1,0
853,9,"이빨을 드러낸 자: 5단계","더 폴드 또는 더 피스트에서 총 1,000회 승리",10,0,0,2555,1,13,1000,0,0,0,0,0,0,0,0,205,1,0
854,9,"날카로운 송곳니","더 폴드 또는 더 피스트에서 총 5,000회 승리",20,143,0,2555,1,13,5000,0,0,0,0,0,0,0,0,206,1,0
855,3,"화염신을 쓰러뜨린 자","극 이프리트 토벌전에 참가하여 이프리트 처치",10,0,0,317,1,14,20008,0,0,0,0,0,0,0,0,1,1,0
856,3,"바람신을 쓰러뜨린 자","극 가루다 토벌전에 참가하여 가루다 처치",10,0,0,317,1,14,20010,0,0,0,0,0,0,0,0,2,1,0
857,3,"바위신을 쓰러뜨린 자","극 타이탄 토벌전에 참가하여 타이탄 처치",10,0,0,317,1,14,20009,0,0,0,0,0,0,0,0,3,1,0
858,17,"인상 깊었던 그 사람: 1단계","플레이어 추천 총 10회 획득",0,144,0,2802,1,1,244,10,0,0,0,0,0,0,0,0,1,0
859,17,"인상 깊었던 그 사람: 2단계","플레이어 추천 총 50회 획득",0,0,6989,2802,1,1,244,50,0,0,0,0,0,0,0,0,1,0
860,17,"인상 깊었던 그 사람: 3단계","플레이어 추천 총 100회 획득",0,0,6110,2802,1,1,244,100,0,0,0,0,0,0,0,0,1,0
861,17,"인상 깊었던 그 사람: 4단계","플레이어 추천 총 300회 획득",0,0,6995,2802,1,1,244,300,0,0,0,0,0,0,0,0,1,0
862,17,"모두의 친구","플레이어 추천 총 500회 획득",0,0,6993,2802,1,1,244,500,0,0,0,0,0,0,0,0,1,0
