key,0
2002,"상태이상에 주의하며 몽환의 브라크시오를 처치하라."
2003,"적 지원군 출현 횟수"
2004,"대상의 특수공격에 주의하라!
자기가 상태이상에 걸렸는지 잘 확인해!"
2005,"좋아, 순조롭게 진행되고 있다!
계속해서 적의 특수공격에 주의하라!"
2006,"각자가 맡은 역할을 확인하며
진로에 있는 적을 확실하게 제거하라!"
2007,"상태이상이 발생한 경우에는
즉시 '에스나'로 치료하라!"
2008,"몽환의 브라크시오를 찾았다!
방어 역할은 아군을 끝까지 지켜내라!"
2009,"적의 지원군이 나타났다!
공격 역할이 나설 차례다. 맞서 싸워라!"
2100,"고블린들이 쌓은 장벽을 파괴하고 돌파하라."
2101,"부루퉁한 스틱플릭스가 던지는 폭탄에
맞지 않도록 주의하며 전투하라."
2102,"고블린족의 폭탄에 주의하며
장벽을 파괴하라!"
2103,"부루퉁한 스틱플릭스의 폭탄은
넓은 범위까지 폭발력이 미친다! 주의하라!"
2104,"각자가 맡은 역할을 확인하며
진로에 있는 적을 확실하게 제거하라!"
2105,"장벽을 깨부숴라!
단, 적의 폭탄이 날아오니 조심해라!"
2106,"장벽이 이중으로 설치되어 있다!
하지만 우리가 할 일은 변함없다! 깨부숴라!"
2107,"좋아, 잘했다!
계속해서 주위를 경계하며 진군하라!"
2108,"잘했다!
이제 부루퉁한 스틱플릭스 한 놈만 남았다!"
2109,"놈은 대형 폭탄을 가지고 있다!
상상도 할 수 없는 위력이니 반드시 회피하라!"
2110,""
2200,"썩은 거품을 내버려두면
썩은 잼이 나타난다.
놓치지 말고 반드시 터뜨려라."
2201,"산성 거품을 공격하면
산성액이 사방으로 흩어진다.
잘못 손대지 마라."
2202,"젠장! 썩은 잼이 나타났다!"
2203,"좋아, 그런 식으로 계속 터뜨려라!
불결한 마물이 나타나게 두지 마!"
2204,"이런, 큰일이다!
거품이 대량으로 나타났다! 주의하라!"
2205,"불결한 마물이 한 마리도 태어나지 못하게 하다니,
정말 대단하군!"
2206,"산성 거품에는 손대지 마라!
산성액이 사방으로 튀어 피해를 입는다!"
2207,"또 불결한 마물이 나타났다!
썩은 거품을 내버려두지 마라!"
2208,"산성 거품에는 손대지 마라!
자극하면 사방으로 산성액이 튄다!"
2209,"조금만 더 하면 끝장낼 수 있다!
모두 총력을 다해 공격하라!!"
2210,"좋아, 계속 그렇게
썩은 거품을 처리해라!"
2211,"마물은 처리했지만……
다음엔 썩은 거품을 먼저 공격해!"
2212,"몰볼의 힘이 점점 빠지고 있다!
방심하지 말고 계속 공격하라!"
2213,"썩은 거품을 방치하면
불결한 마물이 태어난다! 빨리 깨뜨려!"
2300,"창백한 불꽃의 힘은 부소를 강하게 만든다. 창백한 불꽃을 조사하여 꺼뜨리며 전투하라."
2301,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EBA5BCFF04EC9D84</13> 처치하면
그 자리에 창백한 불꽃이 생긴다.
처치하는 타이밍에 주의하라."
2302,"암흑 지붕의 표적이 되었을 때는
다른 사람이 맞지 않도록 아군과 멀리 떨어져라."
2303,"저걸 봐, 이계 보이드의 창백한 불꽃이
요마 부소에게 힘을 주고 있다!"
2304,"보이드 사냥개를 처치하면 창백한 불꽃이 생겨난다!
불꽃을 끌 준비를 한 다음에 처치해라!"
2305,"부소가 누군가를 노리고 있다!
표적이 된 자는 아군과 멀리 떨어져라!"
2306,"창백한 불꽃을 끄면
부소에게 주입되는 힘을 없앨 수 있다!"
2307,"이런, 창백한 불꽃이 또 켜졌다!
부소가 힘을 불리기 전에 어서 꺼버려!"
2308,"창백한 불꽃을 모두 꺼야 한다!
그렇지 않으면 부소를 약화시킬 수 없어!"
2309,"이제 얼마 안 남았다! 창백한 불꽃만 꺼뜨리면
부소의 힘을 떨어뜨릴 수 있을 거다!"
2310,"부소의 힘이 약해졌다!
지금이 기회다! 공격 태세로 전환하라!"
2311,"제길, 부소는 창백한 불꽃을 끄려는 사람을
노리는 모양이다! 주의해라!"
2312,"암흑 지붕은 넓은 범위를 타격한다!
표적이 된 자는 아군과 멀리 떨어져라!"
2313,"부소가 더 이상 못 버티는 것 같다!
이대로 밀어붙여라!"
2314,"부소를 창백한 불꽃에서 멀리 떨어뜨린 다음 전투하라!"
2400,"야영지 주민 발견"
2401,"'브레이플록스의 피난처'로 가는 진로 확보"
2402,"'진흙탕 수원지'로 가는 진로 확보"
2403,"'브레이플록스의 야영지'에 도착"
2404,""
2405,"'권투 훈련장' 돌파"
2406,"쇠사슬 도르래 작동"
2407,"'검투 훈련장' 돌파"
2408,"짐승투사 탕가타 격파"
2500,"산호 장치 작동"
2501,"숨겨진 문 개방"
2502,"해적선장 발견"
2503,"잠수부문 열쇠 입수"
2504,"쉬잇…….
해신님의 조류를 거스르는 어리석은 '무지느러미'여!"
2505,"이 몸의 강한 턱으로 으깨어
물고기밥으로 만들어주마!!"
2600,"용맹무쌍…… 이 몸의 힘을 똑똑히 보아라!"
2601,"고군분투…… 허나 이 몸의 상대는 못 된다!"
2602,"병귀신속…… '염옥의 말뚝'으로 심판을 내리리라!"
2603,"영원위대…… 이 몸의 '지옥의 화염'으로 불타올라라!"
2604,"정정당당…… 이 몸의 적수로 손색이 없구나!"
2605,"불구대천…… 이것은 설마…… 빛의 축복……!?"
2700,"6온즈 폭약 보유 수"
2701,"'B4 갱도'의 낙석 제거"
2702,"'재개발구역 E1 갱도'의 낙석 제거"
2703,"'재개발구역 E2 갱도'에 도달"
2704,"우릴 여기 가둔 나쁜 놈한테……
나쁜 놈한테…… 복수할 거다아아……."
2705,"너네들…… 나쁜 놈들 없애버린다…….
일족의 자유를 위해애애!!!"
2800,"수상정원 돌파"
2801,"특수장치 문 개방"
2802,"무한회랑 돌파"
2803,"여행자의 쉼터 돌파"
2804,"초롱불용 기름 보유 수"
2900,"수위 집합소 돌파"
2901,"몰볼 온상 제거"
2902,"세금징수인의 금고 돌파"
2903,"몰볼 온상 제거"
2904,"집회실 문 개방"
2905,"위병 식당 돌파"
2906,"마도 필드 IV 개방"
2907,""
3000,"적 지원군을 경계하며 전투하라."
3001,"순찰을 도는 <Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 무적 상태다.
범위공격을 하니 접근하지 마라."
3002,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 나타났다 사라지기를 반복한다.
처치할 수 없으니 전투를 피해라."
3003,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 불규칙적으로 이동한다.
이동 위치를 확인하여 접촉을 피해라."
3004,"우리 목표는 <Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8BA4FF07EC9DB4EB8BA4</13>. 충분히 주의하라!"
3005,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 나타났다!
날아다니는 놈과 거리를 유지하면서 토벌 목표를 공격하라!"
3006,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 신출귀몰하는 놈이다!
사라졌다고 해서 방심하지 마라!"
3007,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 불규칙하게 움직인다!
상황에 따라 적절히 진형을 변화시켜라!"
3008,"결계를 친 <Sheet(BNpcName,IntegerParameter(1),0)/>에게 공격해봤자 소용없다!
거리를 유지한 채 놈의 공격을 피해!"
3009,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 공격 범위가 매우 넓다!
휘말리지 않게 멀리 떨어져!"
3010,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 나타날 위치를 예측해라!
멀리 떨어져 있으면 쓸데없이 싸울 필요 없다!"
3011,"공격이 먹히고 있다! 계속 그렇게만 공격해!"
3012,"제법 힘이 빠졌군! 이제 얼마 안 남았어!"
3013,"정말 훌륭한 기동력이군!
그림자 발톱의 수하들이 어떻게 움직이는지 완전히 파악하다니!"
3100,"봄 이외의 마물을 제거하면 <Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 나타난다."
3101,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 자폭 명령을 내리면
폭발에 휘말리지 않도록 주의하라."
3102,"빨간 봄한테 접근하면 자폭한다!
유인하여 처치하거나 전투 자체를 피해야 한다!"
3103,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 나타났다!
놈이 부하에게 내리는 자폭 명령에 주의해라!"
3104,"자폭에 조심하면서 싸워라!"
3105,"녹색 봄도 접근하면 자폭한다!
폭발에 주의하도록!"
3106,"녹색 봄은 주위를 돌아다니고 있다!
어설프게 다가가 마주치지 않도록 해라!"
3107,"녹색 봄은 계속 생겨나는 것 같군!
쓰러뜨려봤자 끝이 없다!"
3108,"잠이 들면 폭발을 피하지도 못해!
빨간 마시멜로를 처치해라!"
3109,"주위의 봄들은 아무리 처치해도 끝이 없다!
<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF160210010302280EFF09424E70634E616D65E8020103FF04EBA5BCFF04EC9D84</13> 노려라!"
3110,"자폭 명령 확인! 전원 대피하라!!"
3111,"봄 준남작을 처치했다고 방심하지 마라!
다시 나타나는 건 시간문제다!"
3112,"<Sheet(BNpcName,IntegerParameter(1),0)/>의 체력이 얼마 남지 않았다!
각자 전력을 다해 공격하라!"
3113,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 사라지면
남은 봄들은 일제히 자폭할 거다! 대폭발에 대비하라!"
3114,"좋아! 그대로 진군하여
저 미끌미끌한 놈들의 씨를 말려버려!"
3115,"봄이 잇달아 나타난다!
자폭을 부지런히 피해 다녀!"
3116,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EAB080FF04EC9DB4</13> 이대로 끝날 리 없어.
절대 방심하지 마라!"
3117,"좋아, 봄 여왕을 해치웠다!"
3200,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13>
5마리 모두 동시에 격파하지 않으면 부활한다."
3201,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EBA5BCFF04EC9D84</13> 5마리 동시에 쓰러뜨려라!
안 그러면 놈들은 다시 부활한다!"
3202,"또 진형을 바꾸다니…… 뭘 할 셈이지!?"
3203,"<Sheet(BNpcName,IntegerParameter(1),0)/>의 진형에 주의해라!"
3204,"놈들이 진형을 바꿨다!"
3205,"이 진형은!?
무슨 일이 일어날지 모르니 주의해라!"
3206,"놈들이 공격 목표를 변경했다!
방어 역할은 전력을 다해 적개심을 유도하여 아군을 지켜라!"
3207,"카미오 1마리가 무적 상태가 되는 진형이다!"
3208,"선두에 있는 카미오의 공격력이 높아졌다!"
3209,"원형 진을 짜다니…… 저, 저건!
또 다른 요마를 소환할 작정이다!"
3210,"카미오 1마리가 무적 상태가 됐다!
진형 효과 때문인가?"
3211,"1마리가 무적 상태가 됐다!
이러면 5마리를 동시에 처치할 수 없어!"
3212,"반드시 5마리 모두 동시에 처치해야 한다!
부활하기 전에 남은 놈들을 해치워라!"
3213,"젠장…… 부활할 줄 알았어!
잘 들어, <Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EB8A94FF04EC9D80</13> 5마리 모두 동시에 쓰러뜨려라!"
3214,"힘이 강해진 <Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EBA5BCFF04EC9D84</13> 경계해라!
방어 역할은 아군을 철저히 보호하도록!"
3215,"놈들의 적개심이 어떻게 변화하는지 잘 봐라!"
3216,"방어 진형에 주의해라! 공격 목표를 선택해!"
3217,"공격 진형에 주의해라! 방어 역할이 나서서 막아!"
3218,"저놈의 공격은 위험하다!
먼저 해치워서 안전을 확보해라!"
3219,"잘했다!
이제 나머지를 쓰러뜨리면 돼!"
3220,"좋아, 그렇게 밀고 나가라!"
3221,"좋아, '카미오'가 완전히 소멸한 것을 확인했다!"
3300,"<Sheet(BNpcName,IntegerParameter(1),0)/><13>FF1202280EFF09424E70634E616D65E8020103FF04EBA5BCFF04EC9D84</13> 지키며 거인족 섬멸"
3301,"각 거인족을 이끄는 리더를 처치하면
지원군이 오는 것을 막을 수 있다."
3302,"먼저 유물이 있는 곳으로 서둘러 가라!
거인족의 손에서 지켜내려면 그 방법밖에 없어!"
3303,"기가스족이 나타났다!
놈들의 공격이 유물에 맞지 않도록 주의해라!"
3304,"소규모 지원군이 나타났다!
숫자는 적지만 방심하지 마라!"
3305,"대규모 지원군이 나타났다!
두 조로 나뉘어 상대하라!"
3306,"기가스족 두목이 나타났다!
더 이상 지원군이 못 오도록 어서 처치해!"
3307,"자이언트족 지원군이 나타났다!
유물에 접근하기 전에 제거하라!"
3308,"헤카톤케이레스족 지원군이 나타났다!
놈들을 쓰러뜨리면 두목도 가만있지 않을 거다!"
3309,"자이언트족과 헤카톤케이레스족 두목이 나타났다!
놈들이 마주치지 않도록 우선적으로 공격하라!"
3310,"젠장…… 두목이 지원군을 불렀다!
알겠나? 두목끼리 접촉하지 않도록 막아!"
3311,"넓은 범위를 공격하는 적의 기술을 조심해라!
유물에 피해가 가지 않도록 말이야!"
3312,"기가스족 두목이 도망치기 시작했다!
지금이 기회다! 놓치지 말고 추격해!"
3313,"자이언트족 두목이 후퇴하기 시작했다고?
함정일지도 모른다. 주의하라!"
3314,"저것은 패배를 인정한 뒷모습이 아니다!
함정을 경계하며 추격하라!"
3315,"새로운 지원군이 나타났다!
두목을 쓰러뜨려 지원군을 못 부르게 해라!"
3316,"유물에 상처 하나 나지 않다니……
그야말로 완승이로군! 정말 자랑스럽다!"
3317,"유물을 무사히 지켜냈군.
우리의 승리다!"
3318,"이제 유물이 두 개 남았다!
거인족이 접근하지 못하게 막아!"
3319,"이젠 유물이 하나밖에 안 남았다!
이것만은 무조건 지켜내!"
3320,"이제 곧 적장이 나타날 거다. 유물을 반드시 지켜내라!"
3321,"거인 놈들이 유물에 손대고 있다!
똑바로 지켜!"
3322,"<Sheet(BNpcName,IntegerParameter(1),0)/>"
3400,"마물 섬멸"
3401,"포식의 앞방 돌파"
3402,"침전하는 중간방 돌파"
3500,"타타메푸 II세의 기도소 돌파"
3501,"라라푸토 I세의 안뜰에 침입"
3502,"라라푸토 IV세의 지하신전 돌파"
3503,"심판의 저울 작동"
3504,""
3505,"'심판의 저울'에 무엇을 올리시겠습니까?"
3506,"<Sheet(EventItem,IntegerParameter(1),0)/>"
3507,"취소"
3508,"이제 움직이지 않는 것 같습니다……."
3509,"이미 조각상이 놓여있습니다……."
3600,"와라! 각하의 이상을 거스르는 자여!
네놈의 야망은 여기서 끝이다!"
3601,"반역자여, 나의 방패……
건실드 '타르타로스' 앞에 반드시 무릎 꿇게 되리라……!"
3602,"놓치지 않겠다……!
각하께서 통일하실 에오르제아의 주춧돌이 되어라!"
3603,"큭…… 내 피를 전부 쏟아붓게 되더라도 네놈은 없애고야 말겠다……!"
3700,"시작하자, 버러지들아…….
내 바람으로! 폭풍으로! 무참히 산산조각 내주마!"
3701,"나는 하늘의 지배자!
내 날개로부터 벗어날 방법은 없다!"
3702,"너의 목! 너의 팔다리! 갈기갈기 찢어주마!"
3703,"으아아악! 건방진 버러지들!
그렇게 원한다면 잔인하게 죽여주겠다!"
3704,"이제 그냥은 못 죽이겠다!
나와라, 신기루……! 저놈들을 잘게 썰어버렷!"
3705,"네 이놈…… 버러지 주제에 감히이이이이잇!!!"
3800,"교만한 인간이여……
내 너를 도륙하여 내 아이들의 한탄을 위로하리라!"
3801,"끓어오른다! 용솟음친다!
분노의 피가 내 심장에 흘러들어온다!"
3802,"'대지의 분노'로 산산이 부서져라아아아아아!"
3803,"이걸 견뎌내는 기백은 훌륭하구나!
그 의지를 내 주먹으로 처절히 깨뜨려주마!"
3804,"포효하라, 약동하는 대지여!
네놈을 나락으로 보내주마!"
3805,"그으으윽…… 원통하다…….
사랑하는 내 아이들의 비탄은, 언젠가 반드시……."
3806,"으…… 으으……
두고, 가지, 마……."
3807,"아파…… 괴로워……
심장이, 뜨거워……!"
3808,"으아아아아아아!!"
3809,"우…… 우우……
나는…… 왜…………."
3810,"싫어, 싫어……!
무서워…… 도와줘……!"
3811,"아아…… 아빠…… 엄마…………."
3900,"경계등을 정지시켜라"
3901,"경계등을 정지시켜라"
3902,"XXXVII식 폭약"
3903,"펌프를 파괴하라"
3904,"필드 발생장치를 파괴하라"
3905,"제국군 인증 열쇠"
3906,"경계등을 정지시켜라"
3907,"경계등을 정지시켜라"
3908,"비켜, 그 격벽을 날려버릴 테니까!"
3909,"이걸 파괴할 때까지 조무래기들을 청소해줘!"
3910,"쳇, 이제 얼마 안 남았는데……!
저 녀석 좀 상대해줘!"
3911,"자…… 당신의 힘을 보여줘!"
3912,"과연, 대충 알겠어……."
3913,"내가 빼앗긴 만큼…… 네놈의 모든 것을 빼앗아주겠다!"
3914,"건바그나크 '아글라이아'로
골수에 사무치는 고통을 맛보게 해주마!"
