key,0,1,2,3,4,5,6,7
76,"버팀목 탐색자",0,"",0,0,1,0,0
77,"톱니바퀴 탐색자",0,"",0,0,1,0,0
78,"대못 탐색자",0,"",0,0,1,0,0
79,"달라가브 사제",0,"",0,0,1,0,0
80,"붉은둔덕 부랑자",0,"",0,0,1,0,0
81,"독침의 세브랭",0,"",0,0,1,0,0
82,"붉은둔덕 수비대원",0,"",0,0,1,0,0
83,"붉은둔덕 궁병",0,"",0,0,1,0,0
84,"붉은둔덕 요술사",0,"",0,0,1,0,0
85,"참회의 도파간",0,"",0,0,1,0,0
86,"주린개 일가 조타원",0,"",0,0,1,0,0
87,"주린개 일가 갑판원",0,"",0,0,1,0,0
88,"주린개 일가 기관원",0,"",0,0,1,0,0
89,"주린개 일가 포수",0,"",0,0,1,0,0
90,"스프리건 수집가",0,"",0,0,1,0,0
91,"스프리건",0,"",0,0,1,0,0
92,"안타레스",0,"",0,0,1,0,0
93,"사르가스",0,"",0,0,1,0,0
94,"샤울라",0,"",0,0,1,0,0
95,"질척이는 플랑",0,"",0,0,1,0,0
96,"헤카톤 작업감독관",0,"",0,0,1,0,0
97,"헤카톤 암석운반자",0,"",0,0,1,0,0
98,"헤카톤 완충자",0,"",0,0,1,0,0
99,"헤카톤 말뚝기술자",0,"",0,0,1,0,0
100,"헤카톤 폭파기술자",0,"",0,0,1,0,0
101,"힘센팔뚝 귀게스",0,"",0,0,1,0,0
102,"이크살 검투사",0,"",0,0,1,0,0
103,"이크살 굵은날개",0,"",0,0,1,0,0
104,"이크살 칼부리",0,"",0,0,1,0,0
105,"이크살 안개부름이",0,"",0,0,1,0,0
106,"커얼",0,"",0,0,1,0,0
107,"만드라고라",0,"",0,0,1,0,0
108,"",0,"",0,0,0,0,0
109,"사토장이",0,"",0,0,1,0,0
110,"해골 병사",0,"",0,0,1,0,0
111,"묘소 거미전갈 유충",0,"",0,0,1,0,0
112,"여우박쥐",0,"",0,0,1,0,0
113,"땅 정령",0,"",0,0,1,0,0
114,"얼음 정령",0,"",0,0,1,0,0
115,"바람 정령",0,"",0,0,1,0,0
116,"불 정령",0,"",0,0,1,0,0
117,"번개 정령",0,"",0,0,1,0,0
118,"각다귀 떼",0,"",0,0,1,0,0
119,"원념의 옥타벨",0,"",0,0,1,0,0
120,"아놀도마뱀",0,"",0,0,1,0,0
121,"붉은둔덕 두목",0,"",0,0,1,0,0
122,"붉은둔덕 창잡이",0,"",0,0,1,0,0
123,"맹독 박쥐풀",0,"",0,0,1,0,0
124,"맹독 파리풀",0,"",0,0,1,0,0
125,"고름각다귀",0,"",0,0,1,0,0
126,"큰 민달팽이",0,"",0,0,1,0,0
127,"거대 민달팽이",0,"",0,0,1,0,0
128,"나무정령 묘목",0,"",0,0,1,0,0
129,"반딧불이",0,"",0,0,1,0,0
130,"린드부름",0,"",0,0,1,0,0
131,"분화구 골렘",0,"",0,0,1,0,0
132,"스모크 봄",0,"",0,0,1,0,0
133,"거대 박쥐",0,"",0,0,1,0,0
134,"혼탁한 땅 정령",0,"",0,0,1,0,0
135,"혼탁한 바람 정령",0,"",0,0,1,0,0
136,"혼탁한 물 정령",0,"",0,0,1,0,0
137,"떠도는 뼈다귀",0,"",0,0,1,0,0
138,"붉은둔덕 난봉꾼",0,"",0,0,1,0,0
139,"커얼발톱 사냥꾼",0,"",0,0,1,0,0
140,"커얼발톱 밀렵꾼",0,"",0,0,1,0,0
141,"더부살이버섯",0,"",0,0,1,0,0
142,"어린 수영양",0,"",0,0,1,0,0
143,"이니크 가 하인",0,"",0,0,1,0,0
144,"메나 가 하인",0,"",0,0,1,0,0
145,"송장딱정벌레",0,"",0,0,1,0,0
146,"쉬파리 떼",0,"",0,0,1,0,0
147,"묘소의 빛",0,"",0,0,1,0,0
148,"섬뜩한 등불",0,"",0,0,1,0,0
149,"군단 거미전갈",0,"",0,0,1,0,0
150,"잡종 거미전갈",0,"",0,0,1,0,0
151,"더러운 이",0,"",0,0,1,0,0
152,"보이드의 불꽃",0,"",0,0,1,0,0
153,"감옥 날개도마뱀",0,"",0,0,1,0,0
154,"문투이 묘목",0,"",0,0,1,0,0
155,"거미풀",0,"",0,0,1,0,0
156,"간수의 등불",0,"",0,0,1,0,0
157,"감방 거미전갈",0,"",0,0,1,0,0
158,"감옥 푸딩",0,"",0,0,1,0,0
159,"홀아비 거미전갈",0,"",0,0,1,0,0
160,"실프 영지 독수리",0,"",0,0,1,0,0
161,"땅굴멧돼지",0,"",0,0,1,0,0
162,"젖뿌리 묘목",0,"",0,0,1,0,0
163,"실프 영지 파수꾼",0,"",0,0,1,0,0
164,"꿈결두꺼비",0,"",0,0,1,0,0
165,"젖뿌리 꽃송이",0,"",0,0,1,0,0
166,"실프모자버섯",0,"",0,0,1,0,0
167,"실피드 몽상가",0,"",0,0,1,0,0
168,"꿀파리 떼",0,"",0,0,1,0,0
169,"커얼발톱 난봉꾼",0,"",0,0,1,0,0
170,"깊은 보이드의 산쥐",0,"",0,0,1,0,0
171,"작은 여우박쥐",0,"",0,0,1,0,0
172,"붉은둔덕 절도범",0,"",0,0,1,0,0
173,"길들여진 아놀도마뱀",0,"",0,0,1,0,0
174,"파수늑대",0,"",0,0,1,0,0
175,"독성 파리풀",0,"",0,0,1,0,0
176,"먹이 찾는 암영양",0,"",0,0,1,0,0
177,"수액 민달팽이",0,"",0,0,1,0,0
178,"수액 진드기전갈",0,"",0,0,1,0,0
179,"검은장막 벌떼",0,"",0,0,1,0,0
180,"수액 넝쿨장미",0,"",0,0,1,0,0
181,"송장 벼룩모기",0,"",0,0,1,0,0
182,"좀비 창병",0,"",0,0,1,0,0
183,"북부삼림 여우원숭이",0,"",0,0,1,0,0
184,"남부삼림 오포오포",0,"",0,0,1,0,0
185,"사악한 장레미",0,"",0,0,1,0,0
186,"산울타리 기사",0,"",0,0,1,0,0
187,"습지 혼불",0,"",0,0,1,0,0
188,"송장 민달팽이",0,"",0,0,1,0,0
189,"성난 도적",0,"",0,0,1,0,0
190,"이크살 정찰병",0,"",0,0,1,0,0
191,"이슬 무당벌레",0,"",0,0,1,0,0
192,"이크살 무딘발톱",0,"",0,0,1,0,0
193,"이크살 꺾인날개",0,"",0,0,1,0,0
194,"이크살 느린부리",0,"",0,0,1,0,0
195,"어린멧돼지",0,"",0,0,1,0,0
196,"검은 큰도롱뇽",0,"",0,0,1,0,0
197,"늪지긴다리거미",0,"",0,0,1,0,0
198,"호두까기 청설모",0,"",0,0,1,0,0
199,"휘청휘청버섯",0,"",0,0,1,0,0
200,"감염된 무당벌레",0,"",0,0,1,0,0
201,"꽃등에 무리",0,"",0,0,1,0,0
202,"먹보 어린멧돼지",0,"",0,0,1,0,0
203,"가죽넝쿨 코츄",0,"",0,0,1,0,0
204,"노란 긴다리거미",0,"",0,0,1,0,0
205,"얼룩 큰도롱뇽",0,"",0,0,1,0,0
206,"아놀도마뱀 추적자",0,"",0,0,1,0,0
207,"떠다니는 눈알",0,"",0,0,1,0,0
208,"이크살 날쌘부리",0,"",0,0,1,0,0
209,"이크살 멋진발톱",0,"",0,0,1,0,0
210,"이크살 곧은부리",0,"",0,0,1,0,0
211,"개똥벌레",0,"",0,0,1,0,0
212,"늑대",0,"",0,0,1,0,0
213,"휘감는 담쟁이",0,"",0,0,1,0,0
214,"너무 자란 담쟁이",0,"",0,0,1,0,0
215,"너무 자란 제물덩굴",0,"",0,0,1,0,0
216,"독두꺼비",0,"",0,0,1,0,0
217,"웃음두꺼비",0,"",0,0,1,0,0
218,"키키룬 난동꾼",0,"",0,0,1,0,0
219,"키키룬 몰이꾼",0,"",0,0,1,0,0
220,"요정버섯",0,"",0,0,1,0,0
221,"알 품는 지즈",0,"",0,0,1,0,0
222,"털 가는 지즈",0,"",0,0,1,0,0
223,"돌연변이 지즈",0,"",0,0,1,0,0
224,"지즈",0,"",0,0,1,0,0
225,"고블린 사냥꾼",0,"",0,0,1,0,0
226,"개울 긴다리거미",0,"",0,0,1,0,0
227,"청소부 긴다리거미",0,"",0,0,1,0,0
228,"나무껍질 큰도롱뇽",0,"",0,0,1,0,0
229,"실프 비명쟁이",0,"",0,0,1,0,0
230,"실프 바람몰이",0,"",0,0,1,0,0
231,"실프 신음쟁이",0,"",0,0,1,0,0
232,"병 걸린 나무정령",0,"",0,0,1,0,0
233,"노쇠한 나무정령",0,"",0,0,1,0,0
234,"작은입아귀",0,"",0,0,1,0,0
235,"큰입아귀",0,"",0,0,1,0,0
236,"망령",0,"",0,0,1,0,0
237,"몰볼",0,"",0,0,1,0,0
238,"스트로퍼",0,"",0,0,1,0,0
239,"랍토르 밀렵꾼",0,"",0,0,1,0,0
240,"멧돼지 밀렵꾼",0,"",0,0,1,0,0
241,"늑대 밀렵꾼",0,"",0,0,1,0,0
242,"아리만",0,"",0,0,1,0,0
243,"강철거북",0,"",0,0,1,0,0
244,"거대거북",0,"",0,0,1,0,0
245,"아말쟈 창기병",0,"",0,0,1,0,0
246,"아말쟈 장창병",0,"",0,0,1,0,0
247,"아말쟈 창병",0,"",0,0,1,0,0
248,"아말쟈 작살병",0,"",0,0,1,0,0
249,"아말쟈 궁병",0,"",0,0,1,0,0
250,"아말쟈 사냥꾼",0,"",0,0,1,0,0
251,"아말쟈 기습대원",0,"",0,0,1,0,0
252,"아말쟈 저격수",0,"",0,0,1,0,0
253,"아말쟈 격투병",0,"",0,0,1,0,0
254,"아말쟈 돌격병",0,"",0,0,1,0,0
255,"석영의 나자그 가",0,"",0,0,1,0,0
256,"아말쟈 수비병",0,"",0,0,1,0,0
257,"금강의 네제드 가",0,"",0,0,1,0,0
258,"아말쟈 주술사",0,"",0,0,1,0,0
259,"아말쟈 예언자",0,"",0,0,1,0,0
260,"아말쟈 점술사",0,"",0,0,1,0,0
261,"알라그 태엽거미",0,"",0,0,1,0,0
262,"마멋",0,"",0,0,1,0,0
263,"식인늑대",0,"",0,0,1,0,0
264,"도마뱀",0,"",0,0,1,0,0
265,"모래두꺼비",0,"",0,0,1,0,0
266,"키키룬 알껍질청소부",0,"",0,0,1,0,0
267,"알라그 나가",0,"",0,0,1,0,0
268,"키키룬 알집탈취자",0,"",0,0,1,0,0
269,"마도 뱅가드",0,"",0,0,1,0,0
270,"그레네이드",0,"",0,0,1,0,0
271,"금복실털",0,"",0,0,1,0,0
272,"흰복실털",0,"",0,0,1,0,0
273,"수컷 황야염소",0,"",0,0,1,0,0
274,"암컷 황야염소",0,"",0,0,1,0,0
275,"단단한 도브란",0,"",0,0,1,0,0
276,"녹슨 코브란",0,"",0,0,1,0,0
277,"구리 코브란",0,"",0,0,1,0,0
278,"납 코브란",0,"",0,0,1,0,0
279,"태양박쥐",0,"",0,0,1,0,0
280,"모래돌 골렘",0,"",0,0,1,0,0
281,"도끼부리",0,"",0,0,1,0,0
282,"망치부리",0,"",0,0,1,0,0
283,"고블린 강도",0,"",0,0,1,0,0
284,"어미 긴다리거미",0,"",0,0,1,0,0
285,"노란 긴다리거미",0,"",0,0,1,0,0
286,"사보텐더",0,"",0,0,1,0,0
287,"선인장",0,"",0,0,1,0,0
288,"연지선인장",0,"",0,0,1,0,0
289,"큰도롱뇽",0,"",0,0,1,0,0
290,"모래지렁이",0,"",0,0,1,0,0
291,"우로보로스",0,"",0,0,1,0,0
292,"거대개미 병정",0,"",0,0,1,0,0
293,"거대개미 보초",0,"",0,0,1,0,0
294,"거대개미 일꾼",0,"",0,0,1,0,0
295,"시무르그",0,"",0,0,1,0,0
296,"호박딱정벌레",0,"",0,0,1,0,0
297,"마도 콜로서스",0,"",0,0,1,0,0
298,"해각다귀 떼",0,"",0,0,1,0,0
299,"둥지 짓는 독수리",0,"",0,0,1,0,0
300,"해안 독수리",0,"",0,0,1,0,0
301,"협곡 독수리",0,"",0,0,1,0,0
302,"들개",0,"",0,0,1,0,0
303,"모래가죽 독뿔도마뱀",0,"",0,0,1,0,0
304,"바실리스크",0,"",0,0,1,0,0
305,"독뿔도마뱀",0,"",0,0,1,0,0
306,"뽈록두더지",0,"",0,0,1,0,0
307,"민물아귀",0,"",0,0,1,0,0
308,"아귀",0,"",0,0,1,0,0
309,"부푼 악령",0,"",0,0,1,0,0
310,"달샘 잡역부",0,"",0,0,1,0,0
311,"아마지나 잡역부",0,"",0,0,1,0,0
312,"달샘 폭파기술자",0,"",0,0,1,0,0
313,"아마지나 폭파기술자",0,"",0,0,1,0,0
314,"달샘 말뚝기술자",0,"",0,0,1,0,0
315,"아마지나 말뚝기술자",0,"",0,0,1,0,0
316,"봄",0,"",0,0,1,0,0
317,"스프리건 도굴꾼",0,"",0,0,1,0,0
318,"깔짝뒤쥐",0,"",0,0,1,0,0
319,"부패한 시체",0,"",0,0,1,0,0
320,"전사한 병사",0,"",0,0,1,0,0
321,"전사한 창병",0,"",0,0,1,0,0
322,"부패한 귀족",0,"",0,0,1,0,0
323,"전사한 마법사",0,"",0,0,1,0,0
324,"전사한 마술사",0,"",0,0,1,0,0
325,"일격필살 암살자",0,"",0,0,1,0,0
326,"키브론 가 호위병",0,"",0,0,1,0,0
327,"독혓바닥 암살자",0,"",0,0,1,0,0
328,"키브론 3세 남작 경",0,"",0,0,1,0,0
329,"백발백중 암살자",0,"",0,0,1,0,0
330,"키브론 가의 하인",0,"",0,0,1,0,0
331,"해골단 격투병",0,"",0,0,1,0,0
332,"해골단 마술병",0,"",0,0,1,0,0
333,"해골단 창병",0,"",0,0,1,0,0
334,"고결고아단 밀수꾼",0,"",0,0,1,0,0
335,"고결고아단 두령",0,"",0,0,1,0,0
336,"고결고아단 지배인",0,"",0,0,1,0,0
337,"신도화된 검투사",0,"",0,0,1,0,0
338,"신도화된 용사",0,"",0,0,1,0,0
339,"신도화된 연설가",0,"",0,0,1,0,0
340,"아르켈론",0,"",0,0,1,0,0
341,"아프칼루",0,"",0,0,1,0,0
342,"바다뱀의 꼬리",0,"",0,0,1,0,0
343,"각인된 에름스위스",0,"",0,0,1,0,0
344,"바다뱀의 발톱",0,"",0,0,1,0,0
345,"바다뱀의 붉은 발톱",0,"",0,0,1,0,0
346,"바다뱀의 비늘",0,"",0,0,1,0,0
347,"바다뱀의 붉은 비늘",0,"",0,0,1,0,0
348,"바다뱀의 눈",0,"",0,0,1,0,0
349,"개울두꺼비",0,"",0,0,1,0,0
350,"키키룬 해변탐색자",0,"",0,0,1,0,0
351,"키키룬 갈매기요리사",0,"",0,0,1,0,0
352,"밀림 커얼",0,"",0,0,1,0,0
353,"구부",0,"",0,0,1,0,0
354,"민둥구부",0,"",0,0,1,0,0
355,"흰곰팡이구부",0,"",0,0,1,0,0
356,"이끼구부",0,"",0,0,1,0,0
357,"검은수염소",0,"",0,0,1,0,0
358,"다친 검은수염소",0,"",0,0,1,0,0
359,"큰물소",0,"",0,0,1,0,0
360,"말벌해파리",0,"",0,0,1,0,0
361,"핏빛해안 방울해파리",0,"",0,0,1,0,0
362,"표류하는 달해파리",0,"",0,0,1,0,0
363,"황혼박쥐",0,"",0,0,1,0,0
364,"동굴박쥐",0,"",0,0,1,0,0
365,"현무암 골렘",0,"",0,0,1,0,0
366,"큰사다새",0,"",0,0,1,0,0
367,"고블린 어부",0,"",0,0,1,0,0
368,"코볼드 청소부",0,"",0,0,1,0,0
369,"코볼드 갱부",0,"",0,0,1,0,0
370,"코볼드 광부",0,"",0,0,1,0,0
371,"코볼드 사제",0,"",0,0,1,0,0
372,"코볼드 기도자",0,"",0,0,1,0,0
373,"코볼드 선교사",0,"",0,0,1,0,0
374,"코볼드 집사",0,"",0,0,1,0,0
375,"코볼드 기도사",0,"",0,0,1,0,0
376,"코볼드 안내자",0,"",0,0,1,0,0
377,"코볼드 배달부",0,"",0,0,1,0,0
378,"코볼드 잡역부",0,"",0,0,1,0,0
379,"코볼드 순회자",0,"",0,0,1,0,0
380,"코볼드 하인",0,"",0,0,1,0,0
381,"숲긴다리거미",0,"",0,0,1,0,0
382,"소금쟁이",0,"",0,0,1,0,0
383,"난폭한 숲긴다리거미",0,"",0,0,1,0,0
384,"모래톱발톱 사하긴",0,"",0,0,1,0,0
385,"굵은발톱 사하긴",0,"",0,0,1,0,0
386,"모래톱비늘 사하긴",0,"",0,0,1,0,0
387,"사하긴 북부대장",0,"",0,0,1,0,0
388,"큰송곳니 사하긴",0,"",0,0,1,0,0
389,"모래톱가시 사하긴",0,"",0,0,1,0,0
390,"사하긴 남부대장",0,"",0,0,1,0,0
391,"불도롱뇽",0,"",0,0,1,0,0
392,"양",0,"",0,0,1,0,0
393,"도도",0,"",0,0,1,0,0
394,"뚱보 도도",0,"",0,0,1,0,0
395,"벌 무리",0,"",0,0,1,0,0
396,"오물각다귀 떼",0,"",0,0,1,0,0
397,"콘도르",0,"",0,0,1,0,0
398,"고지 콘도르",0,"",0,0,1,0,0
399,"자칼",0,"",0,0,1,0,0
400,"넝쿨장미",0,"",0,0,1,0,0
401,"어린 푸크",0,"",0,0,1,0,0
402,"푸크",0,"",0,0,1,0,0
403,"바늘두더지",0,"",0,0,1,0,0
404,"악령",0,"",0,0,1,0,0
405,"꼬마 만드라고라",0,"",0,0,1,0,0
406,"빗물받이 만드라고라",0,"",0,0,1,0,0
407,"땡글꼬리",0,"",0,0,1,0,0
408,"갈라고",0,"",0,0,1,0,0
409,"모라비 두더지",0,"",0,0,1,0,0
410,"수채 두더지",0,"",0,0,1,0,0
411,"잔디 랍토르",0,"",0,0,1,0,0
412,"벨로키랍토르",0,"",0,0,1,0,0
413,"마무쟈 집행자",0,"",0,0,1,0,0
414,"마무쟈 사육사",0,"",0,0,1,0,0
415,"마무쟈 궤변론자",0,"",0,0,1,0,0
416,"마무쟈 잠입자",0,"",0,0,1,0,0
417,"쥐",0,"",0,0,1,0,0
418,"좌초당한 약탈자",0,"",0,0,1,0,0
419,"선장 피터",0,"",0,0,1,0,0
420,"로타노의 해적",0,"",0,0,1,0,0
421,"좌초당한 해적",0,"",0,0,1,0,0
422,"레이디 아망딘",0,"",0,0,1,0,0
423,"부인의 청지기",0,"",0,0,1,0,0
424,"부인의 하녀",0,"",0,0,1,0,0
425,"부인의 촛불",0,"",0,0,1,0,0
426,"별궁의 광대",0,"",0,0,1,0,0
427,"별궁의 집사장",0,"",0,0,1,0,0
428,"별궁의 경비원",0,"",0,0,1,0,0
429,"별궁의 주방장",0,"",0,0,1,0,0
430,"다락박쥐",0,"",0,0,1,0,0
431,"사나운 사냥개",0,"",0,0,1,0,0
432,"카펫의 얼룩",0,"",0,0,1,0,0
433,"소파 곰팡이",0,"",0,0,1,0,0
434,"별궁의 하인",0,"",0,0,1,0,0
435,"송장파리",0,"",0,0,1,0,0
436,"이크살 바람발톱",0,"",0,0,1,0,0
437,"코츄 고치",0,"",0,0,1,0,0
438,"죄수웃음버섯",0,"",0,0,1,0,0
439,"거미줄 벽",0,"",0,0,1,0,0
440,"그라피아스의 독꼬리",0,"",0,0,1,0,0
441,"간수의 채찍",0,"",0,0,1,0,0
442,"아홉꼬리 커얼",0,"",0,0,1,0,0
443,"반려거미전갈",0,"",0,0,1,0,0
444,"그라피아스",0,"",0,0,1,0,0
445,"고인물 정령",0,"",0,0,1,0,0
446,"아시파트라",0,"",0,0,1,0,0
447,"마타가이가이",0,"",0,0,1,0,0
448,"루 카르콜",0,"",0,0,1,0,0
449,"장난꾸러기 잭",0,"",0,0,1,0,0
450,"주정뱅이 스펜서",0,"",0,0,1,0,0
451,"쌍꼬리 야비 카타포",0,"",0,0,1,0,0
452,"쿠루피라",0,"",0,0,1,0,0
453,"귀곡부대 위병",0,"",0,0,1,0,0
454,"우락부락한 모험가",0,"",0,0,1,0,0
455,"보이드 영혼파쇄자",0,"",0,0,1,0,0
456,"절대왕의 시종",0,"",0,0,1,0,0
457,"볼품없는 도적",0,"",0,0,1,0,0
458,"먹이 찾는 암영양",0,"",0,0,1,0,0
459,"성가신 각다귀",0,"",0,0,1,0,0
460,"먹이 찾는 수영양",0,"",0,0,1,0,0
461,"독거미전갈",0,"",0,0,1,0,0
462,"덥석비늘",0,"",0,0,1,0,0
463,"미끄러운 덩굴",0,"",0,0,1,0,0
464,"고블린 무법자",0,"",0,0,1,0,0
465,"부루퉁한 스틱플릭스",0,"",0,0,1,0,0
466,"조련된 독거미전갈",0,"",0,0,1,0,0
467,"파한",0,"",0,0,1,0,0
468,"무리 지즈",0,"",0,0,1,0,0
469,"젖뿌리 만드라고라",0,"",0,0,1,0,0
470,"몽환의 브라크시오",0,"",0,0,1,0,0
471,"현상수배: 성난 암퇘지",0,"",0,0,1,0,0
472,"현상수배: 부패한 파수꾼",0,"",0,0,1,0,0
473,"현상수배: 말썽꾼 임프",0,"",0,0,1,0,0
474,"현상수배: 칠년살이 각다귀",0,"",0,0,1,0,0
475,"현상수배: 우두머리 수영양",0,"",0,0,1,0,0
476,"현상수배: 용의자 고블린",0,"",0,0,1,0,0
477,"현상수배: 무성한 몰볼",0,"",0,0,1,0,0
478,"쿠뿌니 카뿌",0,"",0,0,1,0,0
479,"정직한 거트릭스",0,"",0,0,1,0,0
480,"무화과 푸딩",0,"",0,0,1,0,0
481,"큰날개 말파리",0,"",0,0,1,0,0
482,"호두까기 다람쥐",0,"",0,0,1,0,0
483,"부랑자 소매치기",0,"",0,0,1,0,0
484,"빨간모자",0,"",0,0,1,0,0
485,"나무껍질 바구미",0,"",0,0,1,0,0
486,"따끔한 꽃등에",0,"",0,0,1,0,0
487,"젖먹이 어린멧돼지",0,"",0,0,1,0,0
488,"부랑자 노상강도",0,"",0,0,1,0,0
489,"긴다리거미 침략자",0,"",0,0,1,0,0
490,"각다귀 무리",0,"",0,0,1,0,0
491,"떠도는 위스프",0,"",0,0,1,0,0
492,"장난꾸러기 임프",0,"",0,0,1,0,0
493,"통곡하는 좀비",0,"",0,0,1,0,0
494,"통곡하는 망자",0,"",0,0,1,0,0
495,"수액 거미전갈",0,"",0,0,1,0,0
496,"수액 독거미전갈",0,"",0,0,1,0,0
497,"수액 오츄",0,"",0,0,1,0,0
498,"식도락가 제제룬",0,"",0,0,1,0,0
499,"돌진하는 여우원숭이",0,"",0,0,1,0,0
500,"환각두꺼비",0,"",0,0,1,0,0
501,"비열한 꼬마악마",0,"",0,0,1,0,0
502,"먹보 수퇘지",0,"",0,0,1,0,0
503,"통통한 아귀",0,"",0,0,1,0,0
504,"참흙 악령",0,"",0,0,1,0,0
505,"수액 몰볼",0,"",0,0,1,0,0
506,"알 낳는 금강거북",0,"",0,0,1,0,0
507,"길 잃은 실프",0,"",0,0,1,0,0
508,"성난 느릅나무",0,"",0,0,1,0,0
509,"굵은털 암영양",0,"",0,0,1,0,0
510,"고속 마도구축함",0,"",0,0,1,0,0
511,"장벽",0,"",0,0,1,0,0
512,"아르슈",0,"",0,0,1,0,0
513,"역병의 왕자",0,"",0,0,1,0,0
514,"시로코",0,"",0,0,1,0,0
515,"밀렵왕 커얼발톱",0,"",0,0,1,0,0
516,"쥬바",0,"",0,0,1,0,0
517,"격분한 미로돈",0,"",0,0,1,0,0
518,"쌍사당 신병",0,"",0,0,1,0,0
519,"수확하러 온 원예가",0,"",0,0,1,0,0
520,"망연자실한 상인",0,"",0,0,1,0,0
521,"귀곡부대의 보급품",0,"",0,0,1,0,0
522,"문투이 콩이 든 자루",0,"",0,0,1,0,0
523,"붉은둔덕 요새 관문",0,"",0,0,1,0,0
524,"성난 양봉업자",0,"",0,0,1,0,0
525,"고민하는 양봉업자",0,"",0,0,1,0,0
526,"귀곡부대 대원",0,"",0,0,1,0,0
527,"검은장막 숲 사냥꾼",0,"",0,0,1,0,0
528,"북부삼림 오포오포",0,"",0,0,1,0,0
529,"곤경에 처한 단골손님",0,"",0,0,1,0,0
530,"정보통 모험가",0,"",0,0,1,0,0
531,"임시 주거지 실프",0,"",0,0,1,0,0
532,"커얼발톱의 정부",0,"",0,0,1,0,0
533,"수상한 산길잡이",0,"",0,0,1,0,0
