key,0
78,"■ 자리에 따른 조건
친을 기준으로 어느 자리에 앉아 있느냐에 따라 플레이어의 방향이 결정됩니다.

　친 = 동
　친의 오른쪽 = 남
　친의 맞은편 = 서
　친의 왼쪽 = 북

이처럼 친에서 반시계방향으로 '동남서북'의 순서가 정해집니다. 자신의 방향이 적힌 패를 3개 모으면 역이 됩니다.
친이 바뀌면 플레이어의 방향도 바뀝니다. 자신의 방향은 게임 화면에서 확인할 수 있으니, 유용하게 활용해 봅시다."
79,"11. '펑'과 '치'에 대해서"
80,"작패유희는 13개의 손패와 차례로 분배되는 1개의 패 중에 필요 없는 패 1개를 버리는 것을 반복하며 진행합니다. 이것만으로는 원하는 패를 좀처럼 손에 넣기가 어렵기 때문에, 다른 플레이어가 버린 패를 주워 자신의 패에 넣는 방법이 있습니다. 이를 '펑'과 '치'라고 부릅니다."
81,"자신의 손패에 같은 패가 2개 있을 때, 누군가 그 패와 같은 패를 버리면 '펑'을 할 것인지 선택지가 표시됩니다. '펑'을 선택하면, 그 패를 가져와서 3개를 한 묶음으로 만듭니다. 아래 그림은 글자 패 '중'을 '펑'할 수 있는 상황입니다."
82,"■ 치
치는 자신의 왼쪽에 앉은 플레이어의 패에서만 실행할 수 있습니다. 왼쪽 플레이어가 버린 패를 주워 3개 연속하는 숫자패 묶음을 만들 수 있는 경우, 화면에 '치' 선택지가 표시됩니다."
83,"'펑'과 '치'를 부르면 자신이 원하는 패를 빠르게 모을 수 있지만, 아래와 같은 단점도 있습니다."
84,"■ 단점 1
'펑'과 '치'로 묶은 3개의 패는 오른쪽 구석에 따로 놓으며, 다른 플레이어에게 공개됩니다. 공개한 패는 손패로 취급되지 않고, 더 좋은 패가 나와도 바꿀 수 없습니다."
85,"■ 단점 2
'펑' 또는 '치'를 부르면 리치를 할 수 없습니다. 
즉, 리치 이외의 역을 만들어야 합니다. 개중에는 '펑'이나 '치'를 불렀다면 성립하지 않는 역이나 판수가 줄어드는 역도 있습니다."
86,"12. 보너스 요소인 '도라'"
87,"화료 시에 가지고 있기만 해도 보너스가 되는 '도라'라는 패가 있습니다. 판수가 추가될 뿐, 역은 아니기 때문에 우선 역을 만들어 화료해야 한다는 점에는 변함이 없습니다.
도라에는 다음 세 종류가 있습니다."
88,"■ 도라
국마다 무작위로 도라 1종류가 설정됩니다.
게임을 하는 도중에 언제든지 도라에 해당하는 패를 확인할 수 있습니다."
89,"■ 적도라
숫자패 '5'는 4개의 동일한 패 중 1개만 빨간색으로 칠해져 있습니다. 이것을 '적도라'라고 부르며, 도라와 마찬가지로 화료 시에 가지고 있으면 1판 추가됩니다. 숫자패는 3종류이므로 총 3개의 적도라가 존재합니다."
90,"■ 뒷도라
리치 후 화료하면 '뒷도라'를 확인할 수 있습니다. 뒷도라 패는 리치로 화료하지 않으면 볼 수 없기 때문에 전략적으로 이용할 수는 없으나, 리치의 매력 중 하나라고 할 수 있습니다.

"
91,"13. '깡'에 대해서"
92,"각각의 패에는 완전히 같은 패가 4개 존재합니다. 똑같은 패를 4개 묶어 공개하는 것을 '깡'이라고 합니다."
93,"'깡'은 역으로 취급되지는 않으나, 깡을 부르고 화료하면 점수 계산 시에 보너스가 붙습니다. 또한 깡을 불렀을 때 새로운 도라가 추가되는 것도 장점 중 하나입니다.
'깡'으로 묶은 패는 '펑', '치'와 마찬가지로 다른 패와 바꿀 수 없습니다."
94,"14. 체험해 봅시다"
95,"이것으로 작패유희의 기본 설명을 마칩니다. 세부 규칙이 아직 남아 있지만 시스템이 자동으로 알려주므로, 우선 가까이에 있는 '초급 작패유희 탁자'에서 NPC와 플레이해 보세요.

익숙해지면 임무 찾기를 통해 다른 플레이어와의 대국도 즐겨 보시기 바랍니다.

더욱 자세한 규칙은 공식 홈페이지의 '작패유희' 설명 페이지에서 확인하세요."
96,"작패유희 플레이 방법"
97,"NPC와 대국"
98,"골드 소서에 설치된 작패유희 탁자에서 NPC 3명과 함께 대국을 벌일 수 있습니다.
'초급 작패유희 탁자', '중급 작패유희 탁자', '상급 작패유희 탁자'의 3종류가 있으니, 원하는 난이도를 골라 도전해 봅시다."
99,"NPC 대국은 임무 참가 신청 중에도 할 수 있습니다. 단, 대국 중에 매칭되어 임무에 입장하면 해당 대국은 기권 처리되므로 주의하시기 바랍니다."
100,"플레이어와 대국"
101,"임무 찾기의 '골드 소서' 탭에서 작패유희 플레이어 대국에 참가할 수 있습니다.

■ 일반 탁자(등급전)
처음부터 선택할 수 있는 플레이어 대국용 탁자입니다.
단독으로만 참가할 수 있으며, 전적에 따라 평점과 등급이 변동됩니다.
    1위: +30점  2위: +15점  3위: 변동 없음
    4위: 2급 이상부터는 -10점. 등급이 올라갈수록 감소폭 증가

■ 유단자 탁자(등급전)
등급이 '초단' 이상인 플레이어만 신청할 수 있는 탁자입니다.
단독으로만 참가할 수 있으며, 전적에 따라 평점과 등급이 변동됩니다.
    1위: +60점  2위: +15점  3위: 변동 없음
    4위: -30점. 등급이 올라갈수록 감소폭 증가

■ 4인용 탁자(부르기 단요구 있음)
4인 파티로 작패유희를 플레이할 수 있는 탁자입니다. 평점과 등급에는 영향을 주지 않습니다.
※ <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>'펑'이나 '치'를 부른 후 단요구 성립<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 규칙을 적용합니다.

■ 4인용 탁자(부르기 단요구 없음)
4인 파티로 작패유희를 플레이할 수 있는 탁자입니다. 평점과 등급에는 영향을 주지 않습니다.
※ <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>'펑'이나 '치'를 부르면 단요구 무효<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 규칙을 적용합니다.

"
102,"■ 게임 진행
・자기 순서에 제한 시간이 있습니다. 제한 시간이 지나면 자동으로 패가 버려집니다. 파티로 신청하는 4인용 탁자에서는 시간 제한이 없습니다.
・다음 국으로 넘어가는 데에 제한 시간이 설정되어 있습니다. 대국 중에 80분이 지나면 진행 중인 국의 다음 국이 최종국이 됩니다. 최종국이 끝나면 대국은 종료되며, 그 시점의 순위가 전적으로 기록됩니다.
・1게임의 최대 제한 시간은 120분입니다. 이를 넘기면 게임은 도중에 종료됩니다. 이 경우에는 전적이 기록되지 않습니다.
"
103,"■ 플레이 중의 대화
・대국에 참가한 플레이어끼리 파티 대화를 할 수 있습니다.
・대화에 참가하고 싶지 않을 경우, 화면 우측 하단의 아이콘을 누르면 파티 대화가 비활성화됩니다. 다른 플레이어들이 대화 중인지는 캐릭터 사진에 표시되는 아이콘으로 알 수 있습니다."
104,"■ 전적
・일반 탁자(등급전)와 유단자 탁자(등급전)에서는 대국 결과에 따라 평점과 등급이 변동됩니다.
・평점은 1500부터 시작합니다. 계속해서 좋은 성적을 거두면 평점이 올라가며, 성적이 나쁘면 평점이 내려갑니다.
・등급은 초반에는 떨어지지 않지만, 상위 단에서 성적이 나쁘면 단이 내려가기도 합니다.
・평점과 등급은 대국 종료 시의 순위와 상대방의 평점에 따라 계산되며, 대국에서 몇 점을 땄는지와는 관계 없습니다.・작패유희 전적은 주 메뉴 '골드 소서'의 '작패유희'에서 확인할 수 있습니다.
"
105,"■ 도중 퇴장에 대해서
・플레이어 대국 도중에 접속이 종료된 경우, 해당 플레이어의 순서에 패가 자동적으로 버려집니다. 대국이 끝나기 전에 다시 접속하면 다음 차례부터 이어서 플레이할 수 있습니다.
・플레이어 대국 도중에 퇴장한 경우에도 패가 자동으로 버려지며 플레이를 진행합니다. 퇴장한 플레이어에게는 임무 도중 퇴장 패널티가 부여됩니다.
・일정 시간 동안 조작하지 않은 플레이어는 자동으로 임무에서 추방됩니다.

"
106,"작패유희 게임 화면"
107,"화면 설명"
108,"① 자신이 가진 13개의 손패입니다.
   순서가 돌아올 때마다 새로운 패를 분배받습니다.
   새 패를 받고, 필요 없다고 생각되는 패를 1개 버리세요."
109,"② '리치'를 선언할 수 있는 경우나 화료 직전 '쯔모', '론'을 할 때, 또는 '펑', '치', '깡'을 부를 수 있는 경우 선택지가 표시됩니다.

   '펑', '치', '깡'은 매번 필요한 것은 아니므로, 부르고 싶지 않다면 이름 밑에 있는 아이콘 중 '부르기 설정'을 눌러보세요.   '부르기 안 함'으로 설정하면 자신이 '펑', '치', '깡'을 부를 수 있는 상황에 부르기를 선택할 수 없게 됩니다.
   이 설정은 언제든지 켜고 끌 수 있으며, 다음 국이 시작되면 '부르기 함'으로 자동 초기화됩니다.

   '자동 화료 설정'을 켜면 '쯔모', '론'을 할 수 있을 때 자동으로 화료합니다.
   이 설정은 다음 국이 시작될 때 '끄기'로 초기화됩니다.
"
110,"③ 별 표시가 있는 플레이어가 해당 국의 친입니다.
   작패유희 판 중앙에 있는 별 표시로도 친을 확인할 수 있습니다.

   친인 플레이어부터 반시계방향으로 동, 남, 서, 북의 '바람'이 정해지며, 자신의 방향과 동일한 바람패를 3개 모으면 역이 됩니다.

"
111,"④ 한 번의 게임은 8개의 국으로 나뉘어 진행되며, 오른쪽 위에 현재 국이 표시됩니다.
   전반인 '동장'에서는 바람패 '동'을 3개 모으면 자리에 상관없이 역이 됩니다.
   후반인 '남장'에서는 바람패 '남'을 3개 모으면 자리에 상관없이 역이 됩니다."
112,"⑤ 아무도 화료하지 못할 경우, 리치를 선언한 사람이 지불한 1000점은 공탁되며 왼쪽 점수봉으로 표시됩니다. 다음에 화료하는 플레이어가 공탁점을 모두 가져갑니다.

   국이 연장되어 본장이 추가될 경우에는 오른쪽 점수봉 개수로 몇 번째 본장인지 확인할 수 있습니다.
   연장전에서 화료한 플레이어는 본장 수ｘ300점의 보너스를 받습니다."
113,"⑥ 도라패와 동일한 패를 가진 상태로 화료하면 판수가 추가되어 더 높은 점수를 얻을 수 있습니다.

"
114,"⑦ 부르기 설정이나 힌트, 버리면 위험한 패, 패 이름 표시 여부를 전환할 수 있습니다.
   자세한 내용은 '작패유희 플레이 방법'을 참조해주세요.

"
115,"보조 기능"
116,"■ 버리면 위험한 패
   분배할 패가 얼마 남지 않았을 때나 다른 플레이어가 리치를 선언한 후에는 '론'을 당할 가능성이 있는 위험한 패가 표시됩니다.
   단, 표시가 없는 패가 반드시 안전한 것은 아니므로 참고용으로만 활용하시기 바랍니다."
117,"특히 위험한 패는 위와 같이 빨간색 둥근 네모 표시가 붙습니다."
118,"조금 위험할 수 있는 패는 주황색 역삼각형이나 노란색 삼각형으로 표시됩니다.

"
119,"■ 힌트 표시
   패를 버려야 할 때나 부르기가 가능할 때 힌트가 표시됩니다.
   힌트대로 하는 것이 항상 좋은 결과를 가져다주지는 않으므로, 참고용으로만 활용하시기 바랍니다."
120,""
121,"경쟁의 날개"
122,"개요"
123,"경쟁의 날개는 최대 48명의 참가자가 '보라매 팀'과 '까마귀 팀'으로 나뉘어 경쟁하는 대규모 PvP 임무입니다.
전투 중에 탑승할 수 있는 강력한 '기공병기'를 조종하거나, 자동으로 움직이는 소형 병기인 '자동인형'을 호위하며 적 팀의 '중추'를 파괴하는 것이 목표입니다."
124,"■ 기본 정보
각 팀은 6개의 소규모 파티로 이루어진 24인 연합 파티로 구성됩니다.
시합 제한 시간은 20분입니다.

■ 재출격
적 플레이어와 교전 시 전투 불능이 되더라도, 일정 시간이 지나면 몇 번이고 시작 지점에서 재출격할 수 있습니다.
또한, 시작 지점 안에 있는 동안에는 '무적' 상태가 부여됩니다. 이 상태는 시작 지점 밖으로 나가면 해제됩니다.

■ 탈것
경쟁의 날개에서는 일반 필드와 마찬가지로 탈것을 이용할 수 있으며, 전투 중에도 탑승할 수 있습니다.
탈것에 탄 상태로 공격받으면 '이동 속도 저하'가 부여되므로 탑승 중에는 주위를 경계하세요.

■ 데존
시합 중에 데존을 실행하면 시작 지점으로 돌아갈 수 있습니다.
경쟁의 날개 안에서는 전투 중에도 데존을 실행할 수 있으며, 재사용 대기 시간도 없습니다.
단, 데존 시전 중에 공격을 받으면 시전이 중단됩니다.

■ 보상
참가 보상으로 '경험치', 'PvP 경험치', '명예 점수', '알라그 석판'을 받을 수 있습니다.
또한, 경쟁의 날개에서 일정 횟수 이상 승리하면 업적 보상으로 칭호와 탈것을 받습니다."
125,"중추와 탑"
126,"경쟁의 날개에서는 적의 거점에 설치된 '중추'를 먼저 파괴한 팀이 승리합니다.
제한 시간 안에 어느 쪽도 중추를 파괴하지 못한 경우, 중추에 더 많은 피해를 준 팀이 승리하게 됩니다.
양팀 중추의 피해량이 동일한 경우에는 중추를 지키는 '탑'이 더 많이 남아 있는 팀이 승리하며, 남은 탑의 개수도 같다면 탑에 더 큰 피해를 준 팀이 승리합니다."
127,"■ 중추
각 팀의 거점에 설치된 파괴 목표입니다.
경기 시작 시에는 '탑'이 생성하는 '마도 필드'에 의하여 보호되므로 피해를 줄 수 없습니다.
경기가 시작되면 우선 적의 탑을 파괴하세요."
128,"■ 탑
중추를 방어하는 시설로, 팀당 2개씩 설치되어 있습니다.
탑은 주위에 있는 아군 플레이어의 HP를 지속적으로 회복시키고, 받는 피해를 감소시키는 '탑 보호막'을 펼쳐주므로 적군이 쳐들어왔을 때 대피할 장소로도 이용할 수 있습니다.
또한, 적의 탑을 파괴하면 아군 연합에 속한 모든 파티의 '기세'가 증가힙니다."
129,"■ 마도 필드
중추를 지키기 위해 탑이 만들어내는 방어막입니다.
마도 필드는 남은 탑의 개수에 따라 효과가 변화합니다.
탑이 2개 있으면 중추가 받는 공격이 완전히 무효화되며, 적이 거점에 진입하지 못하도록 막는 지속 피해 영역이 생성됩니다.
지속 피해 영역에서 아군은 아무런 피해를 받지 않지만, 적군은 강력한 지속 피해를 받습니다.
탑이 1개 남으면 마도 필드의 효과가 약해져 중추를 공격할 수 있게 되고, 지속 피해 영역도 사라집니다.
모든 탑이 파괴되면 마도 필드가 완전히 해제되며, 중추에 더 큰 피해를 줄 수 있습니다."
130,"기공병기"
131,"플레이어가 직접 조종하여 전투를 유리하게 이끌 수 있는 강력한 병기입니다.
기공병기는 각기 성능이 다른 3종류의 기체가 존재합니다."
132,"■ 순항추격기
적 플레이어와 기공병기에 유효한 기술을 사용하는 기체입니다.
기동성이 뛰어나지만 내구력이 떨어집니다."
133,"■ 억압자
'탑'과 '중추' 같은 '시설'을 파괴하는 데에 특화된 기체입니다.
움직임이 느리며, 플레이어나 기공병기와의 전투에 취약합니다."
134,"■ 포악한 심판자
플레이어, 기공병기, 시설 모두를 공격하는 데에 뛰어난 최종병기입니다.
전황을 역전시킬 만한 힘이 있으나, 탑승 조건에 제한이 있습니다."
135,"【기공병기 탑승 조건】
기공병기는 기체의 종류를 불문하고 동시에 '파티당 1대'만 탑승할 수 있으며, '억압자'는 동시에 '팀당 2대'까지만 탑승할 수 있습니다.
최종병기인 '포악한 심판자'는 아군의 '탑'이 파괴되었을 때만 탑승할 수 있으며, 팀에서 파괴된 탑의 개수만큼 탑승할 수 있습니다.

【기공병기의 특수 성능】
기공병기 탑승 중에는 플레이어의 HP가 각 기체에 설정된 HP로 변화합니다.
탑승 중에는 아군의 회복 효과를 받지 못하며 교전 중이 아닐 때에도 자동으로 회복되지 않기 때문에, 한번 감소한 HP는 회복할 수 없습니다.
한편, 기공병기는 EP라는 전용 자원을 소비하여 기술을 사용합니다.
EP는 HP와 마찬가지로 자동 회복되지 않으나, '청린수 충전'이라는 기술로 회복할 수 있습니다.
청린수 충전 실행 시에는 자신이 속한 파티의 '청린수'를 소비합니다.

■ 청린수
기공병기를 기동하려면 일정량의 청린수가 필요합니다.
청린수는 파티당 100까지 저장할 수 있습니다.
필드 각지에 배치된 '청린수 탱크'를 줍거나 적의 '자동인형'을 파괴하면 청린수를 획득할 수 있습니다.
청린수는 파티 단위의 공유 자원이므로, 기공병기에 탑승할 때는 파티원과 상의합시다."
136,"■ 격납고 단말기
기공병기 탑승에 필요한 청린수가 모이면 아군 거점 근처에 있는 '격납고 단말기'를 통해 기공병기에 탑승할 수 있습니다.
격납고 단말기에서는 각 기체의 정보를 확인할 수도 있습니다."
137,"자동인형"
138,"자동인형은 적군의 '중추'와 '탑'을 파괴하기 위해 자동으로 움직이는 소형 병기입니다.
각 팀 중추에서 정기적으로 생산되며, 정해진 길을 따라 이동합니다.
이동 중에 적군 자동인형을 감지하면 대상이 파괴될 때까지 공격하며, 적의 중추나 탑에 도달하면 큰 피해를 주고 소멸합니다.
또한, 자동인형은 플레이어를 공격하지 않습니다."
139,"■ 자동인형 바이킹
근접 공격을 하는 투사형 자동인형입니다."
140,"■ 자동인형 마구스
마법 공격을 하는 마술사형 자동인형입니다."
141,"【자동인형의 특수 성능】
자동인형에게는 '태엽 장치'라는 상태가 부여되어 있으며, 남은 시간이 0이 되면 자동으로 소멸합니다.
또한, 자동인형은 아군의 회복 효과를 받을 수 있지만 효과가 떨어집니다.

【자동인형에게 얻는 청린수】
적군 자동인형을 파괴하면 '청린수'를 얻을 수 있습니다.
청린수는 각 파티가 준 피해량에 따라 차등 분배되며, 자동인형끼리의 교전으로 인한 피해량은 제외됩니다."
142,"증기포"
143,"각 팀의 중추 부근에는 탑승형 고정 대포인 '증기포'가 설치되어 있습니다.
플레이어가 증기포를 조작하면 적에게 강력한 포격을 가할 수 있습니다.
증기포 탑승 중에는 이동할 수 없지만, 적이 중추에 접근했을 때 격퇴용으로 유용하게 쓸 수 있습니다."
144,"기세"
145,"적 플레이어를 쓰러뜨리면 자신이 속한 파티에 '기세'라는 강화 효과가 부여됩니다.
기세는 최대 20단계까지 중첩되며, 중첩 수에 비례하여 주는 피해량과 회복 효과가 향상됩니다.
기세가 20단계에 도달하면 '기세 최고조'로 변화하며, 보다 강력한 효과가 부여됩니다."
146,"【기세 증가량】
기세가 높은 적을 쓰러뜨리면 파티가 얻는 기세도 증가합니다.
대상의 기세가 0~9단계일 때는 +1, 10~19단계일 때는 +2, 기세 최고조일 때는 +3단계 중첩됩니다."
147,""
148,""
149,""
150,""
151,""
152,"숨겨진 보루"
153,"소개"
